them	O
beat	EVENT
feverishly	O
the	O
heart	O
of	O
life	O
.	O

And	O
the	O
revel	EVENT
went	O
whirlingly	O
on	O
,	O
until	O
at	O
length	O
there	O
commenced	O
the	O
sounding	EVENT
of	O
midnight	O
upon	O
the	O
clock	O
.	O

And	O
then	O
the	O
music	EVENT
ceased	EVENT
,	O
as	O
I	O
have	O
told	EVENT
;	O
and	O
the	O
evolutions	EVENT
of	O
the	O
waltzers	O
were	O
quieted	EVENT
;	O
and	O
there	O
was	O
an	O
uneasy	O
cessation	EVENT
of	O
all	O
things	O
as	O
before	O
.	O

But	O
now	O
there	O
were	O
twelve	O
strokes	EVENT
to	O
be	O
sounded	O
by	O
the	O
bell	O
of	O
the	O
clock	O
;	O
and	O
thus	O
it	O
happened	O
,	O
perhaps	O
,	O
that	O
more	O
of	O
thought	O
crept	O
,	O
with	O
more	O
of	O
time	O
,	O
into	O
the	O
meditations	O
of	O
the	O
thoughtful	O
among	O
those	O
who	O
revelled	EVENT
.	O

And	O
thus	O
too	O
,	O
it	O
happened	O
,	O
perhaps	O
,	O
that	O
before	O
the	O
last	O
echoes	O
of	O
the	O
last	O
chime	O
had	O
utterly	O
sunk	O
into	O
silence	O
,	O
there	O
were	O
many	O
individuals	O
in	O
the	O
crowd	O
who	O
had	O
found	O
leisure	O
to	O
become	O
aware	EVENT
of	O
the	O
presence	EVENT
of	O
a	O
masked	O
figure	O
which	O
had	O
arrested	O
the	O
attention	O
of	O
no	O
single	O
individual	O
before	O
.	O

And	O
the	O
rumour	EVENT
of	O
this	O
new	O
presence	EVENT
having	O
spread	O
itself	O
whisperingly	O
around	O
,	O
there	O
arose	O
at	O
length	O
from	O
the	O
whole	O
company	O
a	O
buzz	EVENT
,	O
or	O
murmur	EVENT
,	O
expressive	O
of	O
disapprobation	EVENT
and	O
surprise	EVENT
--	O
then	O
,	O
finally	O
,	O
of	O
terror	EVENT
,	O
of	O
horror	EVENT
,	O
and	O
of	O
disgust	EVENT
.	O

In	O
an	O
assembly	O
of	O
phantasms	O
such	O
as	O
I	O
have	O
painted	EVENT
,	O
it	O
may	O
well	O
be	O
supposed	O
that	O
no	O
ordinary	O
appearance	O
could	O
have	O
excited	O
such	O
sensation	O
.	O

In	O
truth	O
the	O
masquerade	O
licence	O
of	O
the	O
night	O
was	O
nearly	O
unlimited	O
;	O
but	O
the	O
figure	O
in	O
question	O
had	O
out-Heroded	O
Herod	O
,	O
and	O
gone	O
beyond	O
the	O
bounds	O
of	O
even	O
the	O
prince	O
's	O
indefinite	O
decorum	O
.	O

There	O
are	O
chords	O
in	O
the	O
hearts	O
of	O
the	O
most	O
reckless	O
which	O
can	O
not	O
be	O
touched	O
without	O
emotion	O
.	O

Even	O
with	O
the	O
utterly	O
lost	O
,	O
to	O
whom	O
life	O
and	O
death	O
are	O
equally	O
jests	O
,	O
there	O
are	O
matters	O
of	O
which	O
no	O
jest	O
can	O
be	O
made	O
.	O

The	O
whole	O
company	O
,	O
indeed	O
,	O
seemed	O
now	O
deeply	O
to	O
feel	O
that	O
in	O
the	O
costume	O
and	O
bearing	O
of	O
the	O
stranger	O
neither	O
wit	O
nor	O
propriety	O
existed	O
.	O

The	O
figure	O
was	O
tall	O
and	O
gaunt	O
,	O
and	O
shrouded	O
from	O
head	O
to	O
foot	O
in	O
the	O
habiliments	O
of	O
the	O
grave	O
.	O

The	O
mask	O
which	O
concealed	O
the	O
visage	O
was	O
made	EVENT
so	O
nearly	O
to	O
resemble	O
the	O
countenance	O
of	O
a	O
stiffened	O
corpse	O
that	O
the	O
closest	O
scrutiny	O
must	O
have	O
had	O
difficulty	O
in	O
detecting	O
the	O
cheat	O
.	O

And	O
yet	O
all	O
this	O
might	O
have	O
been	O
endured	O
,	O
if	O
not	O
approved	O
,	O
by	O
the	O
mad	O
revellers	O
around	O
.	O

But	O
the	O
mummer	O
had	O
gone	O
so	O
far	O
as	O
to	O
assume	EVENT
the	O
type	O
of	O
the	O
Red	O
Death	O
.	O

His	O
vesture	O
was	O
dabbled	O
in	O
_	O
blood	O
_	O
--	O
and	O
his	O
broad	O
brow	O
,	O
with	O
all	O
the	O
features	O
of	O
the	O
face	O
,	O
was	O
besprinkled	O
with	O
the	O
scarlet	O
horror	O
.	O

