to	O	O	O	O	
what	O	O	O	O	
I	O	O	O	O	
am	O	O	O	O	
going	O	O	O	O	
to	O	O	O	O	
say	O	O	O	O	
to	O	O	O	O	
you	O	O	O	O	
.	O	O	O	O	

The	B-PER	O	O	O	
colts	I-PER	O	O	O	
who	I-PER	O	O	O	
live	I-PER	O	O	O	
here	I-PER	O	O	O	
are	O	O	O	O	
very	B-PER	O	O	O	
good	I-PER	O	O	O	
colts	I-PER	O	O	O	
,	O	O	O	O	
but	O	O	O	O	
they	O	O	O	O	
are	O	O	O	O	
cart-horse	B-PER	O	O	O	
colts	I-PER	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
of	O	O	O	O	
course	O	O	O	O	
they	O	O	O	O	
have	O	O	O	O	
not	O	O	O	O	
learned	O	O	O	O	
manners	O	O	O	O	
.	O	O	O	O	

You	O	O	O	O	
have	O	O	O	O	
been	O	O	O	O	
well-bred	O	O	O	O	
and	O	O	O	O	
well-born	O	O	O	O	
;	O	O	O	O	
your	B-PER	O	O	O	
father	I-PER	O	O	O	
has	O	O	O	O	
a	O	O	O	O	
great	O	O	O	O	
name	O	O	O	O	
in	O	O	O	O	
these	O	O	O	O	
parts	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
your	B-PER	O	O	O	
grandfather	I-PER	O	O	O	
won	O	O	O	O	
the	O	O	O	O	
cup	O	O	O	O	
two	O	O	O	O	
years	O	O	O	O	
at	O	O	O	O	
the	O	O	O	O	
Newmarket	B-GPE	O	O	O	
races	O	O	O	O	
;	O	O	O	O	
your	B-PER	O	O	O	
grandmother	I-PER	O	O	O	
had	O	O	O	O	
the	O	O	O	O	
sweetest	O	O	O	O	
temper	O	O	O	O	
of	O	O	O	O	
any	B-PER	O	O	O	
horse	I-PER	O	O	O	
I	I-PER	O	O	O	
ever	I-PER	O	O	O	
knew	I-PER	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
I	O	O	O	O	
think	O	O	O	O	
you	O	O	O	O	
have	O	O	O	O	
never	O	O	O	O	
seen	O	O	O	O	
me	O	O	O	O	
kick	O	O	O	O	
or	O	O	O	O	
bite	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
hope	O	O	O	O	
you	O	O	O	O	
will	O	O	O	O	
grow	O	O	O	O	
up	O	O	O	O	
gentle	O	O	O	O	
and	O	O	O	O	
good	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
never	O	O	O	O	
learn	O	O	O	O	
bad	O	O	O	O	
ways	O	O	O	O	
;	O	O	O	O	
do	O	O	O	O	
your	O	O	O	O	
work	O	O	O	O	
with	O	O	O	O	
a	O	O	O	O	
good	O	O	O	O	
will	O	O	O	O	
,	O	O	O	O	
lift	O	O	O	O	
your	O	O	O	O	
feet	O	O	O	O	
up	O	O	O	O	
well	O	O	O	O	
when	O	O	O	O	
you	O	O	O	O	
trot	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
never	O	O	O	O	
bite	O	O	O	O	
or	O	O	O	O	
kick	O	O	O	O	
even	O	O	O	O	
in	O	O	O	O	
play	O	O	O	O	
.	O	O	O	O	
”	O	O	O	O	

I	O	O	O	O	
have	O	O	O	O	
never	O	O	O	O	
forgotten	O	O	O	O	
my	B-PER	O	O	O	
mother	I-PER	O	O	O	
’s	O	O	O	O	
advice	O	O	O	O	
;	O	O	O	O	
I	O	O	O	O	
knew	O	O	O	O	
she	O	O	O	O	
was	O	O	O	O	
a	B-PER	O	O	O	
wise	I-PER	O	O	O	
old	I-PER	O	O	O	
horse	I-PER	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
our	B-PER	O	O	O	
master	I-PER	O	O	O	
thought	O	O	O	O	
a	O	O	O	O	
great	O	O	O	O	
deal	O	O	O	O	
of	O	O	O	O	
her	O	O	O	O	
.	O	O	O	O	

Her	O	O	O	O	
name	O	O	O	O	
was	O	O	O	O	
Duchess	B-PER	O	O	O	
,	O	O	O	O	
but	O	O	O	O	
he	O	O	O	O	
often	O	O	O	O	
called	O	O	O	O	
her	O	O	O	O	
Pet	B-PER	O	O	O	
.	O	O	O	O	

Our	B-PER	O	O	O	
master	I-PER	O	O	O	
was	O	O	O	O	
a	B-PER	O	O	O	
good	I-PER	O	O	O	
,	I-PER	O	O	O	
kind	I-PER	O	O	O	
man	I-PER	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
gave	O	O	O	O	
us	O	O	O	O	
good	O	O	O	O	
food	O	O	O	O	
,	O	O	O	O	
good	O	O	O	O	
lodging	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
kind	O	O	O	O	
words	O	O	O	O	
;	O	O	O	O	
he	O	O	O	O	
spoke	O	O	O	O	
as	O	O	O	O	
kindly	O	O	O	O	
to	O	O	O	O	
us	O	O	O	O	
as	O	O	O	O	
he	O	O	O	O	
did	O	O	O	O	
to	O	O	O	O	
his	B-PER	O	O	O	
little	I-PER	O	O	O	
children	I-PER	O	O	O	
.	O	O	O	O	

We	O	O	O	O	
were	O	O	O	O	
all	O	O	O	O	
fond	O	O	O	O	
of	O	O	O	O	
him	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
my	B-PER	O	O	O	
mother	I-PER	O	O	O	
loved	O	O	O	O	
him	O	O	O	O	
very	O	O	O	O	
much	O	O	O	O	
.	O	O	O	O	

When	O	O	O	O	
she	O	O	O	O	
saw	O	O	O	O	
him	O	O	O	O	
at	O	O	O	O	
the	O	O	O	O	
gate	O	O	O	O	
she	O	O	O	O	
would	O	O	O	O	
neigh	O	O	O	O	
with	O	O	O	O	
joy	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
trot	O	O	O	O	
up	O	O	O	O	
to	O	O	O	O	
him	O	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
would	O	O	O	O	
pat	O	O	O	O	
and	O	O	O	O	
stroke	O	O	O	O	
her	O	O	O	O	
and	O	O	O	O	
say	O	O	O	O	
,	O	O	O	O	
“	O	O	O	O	
Well	O	O	O	O	
,	O	O	O	O	
old	B-PER	O	O	O	
Pet	I-PER	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
how	O	O	O	O	
is	O	O	O	O	
your	B-PER	O	O	O	
little	I-PER	O	O	O	
Darkie	I-PER	O	O	O	
?	O	O	O	O	
”	O	O	O	O	

I	O	O	O	O	
was	O	O	O	O	
a	O	O	O	O	
dull	O	O	O	O	
black	O	O	O	O	
,	O	O	O	O	
so	O	O	O	O	
he	O	O	O	O	
called	O	O	O	O	
me	O	O	O	O	
Darkie	B-PER	O	O	O	
;	O	O	O	O	
then	O	O	O	O	
he	O	O	O	O	
would	O	O	O	O	
give	O	O	O	O	
me	O	O	O	O	
a	O	O	O	O	
piece	O	O	O	O	
of	O	O	O	O	
bread	O	O	O	O	
,	O	O	O	O	
which	O	O	O	O	
was	O	O	O	O	
very	O	O	O	O	
good	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
sometimes	O	O	O	O	
he	O	O	O	O	
brought	O	O	O	O	
a	O	O	O	O	
carrot	O	O	O	O	
for	O	O	O	O	
my	B-PER	O	O	O	
mother	I-PER	O	O	O	
.	O	O	O	O	

All	B-PER	O	O	O	
the	I-PER	O	O	O	
horses	I-PER	O	O	O	
would	O	O	O	O	
come	O	O	O	O	
to	O	O	O	O	
him	O	O	O	O	
,	O	O	O	O	
but	O	O	O	O	
I	O	O	O	O	
think	O	O	O	O	
we	O	O	O	O	
were	O	O	O	O	
his	B-PER	O	O	O	
favorites	I-PER	O	O	O	
.	O	O	O	O	

My	B-PER	O	O	O	
mother	I-PER	O	O	O	
always	O	O	O	O	
took	O	O	O	O	
him	O	O	O	O	
to	O	O	O	O	
the	B-GPE	O	O	O	
town	I-GPE	O	O	O	
on	O	O	O	O	
a	O	O	O	O	
market	O	O	O	O	
day	O	O	O	O	
in	O	O	O	O	
a	O	O	O	O	
light	O	O	O	O	
gig	O	O	O	O	
.	O	O	O	O	

There	O	O	O	O	
was	O	O	O	O	
a	B-PER	O	O	O	
plowboy	I-PER	O	O	O	
,	O	O	O	O	
Dick	B-PER	O	O	O	
,	O	O	O	O	
who	O	O	O	O	
sometimes	O	O	O	O	
came	O	O	O	O	
into	O	O	O	O	
our	O	O	O	O	
field	O	O	O	O	
to	O	O	O	O	
pluck	O	O	O	O	
blackberries	O	O	O	O	
from	O	O	O	O	
the	O	O	O	O	
hedge	O	O	O	O	
.	O	O	O	O	

When	O	O	O	O	
he	O	O	O	O	
had	O	O	O	O	
eaten	O	O	O	O	
all	O	O	O	O	
he	O	O	O	O	
wanted	O	O	O	O	
he	O	O	O	O	
would	O	O	O	O	
have	O	O	O	O	
what	O	O	O	O	
he	O	O	O	O	
called	O	O	O	O	
fun	O	O	O	O	
with	O	O	O	O	
the	B-PER	O	O	O	
colts	I-PER	O	O	O	
,	O	O	O	O	
throwing	O	O	O	O	
stones	O	O	O	O	
and	O	O	O	O	
sticks	O	O	O	O	
at	O	O	O	O	
them	O	O	O	O	
to	O	O	O	O	
make	O	O	O	O	
them	O	O	O	O	
gallop	O	O	O	O	
.	O	O	O	O	

We	O	O	O	O	
did	O	O	O	O	
not	O	O	O	O	
much	O	O	O	O	
mind	O	O	O	O	
him	O	O	O	O	
,	O	O	O	O	
for	O	O	O	O	
we	O	O	O	O	
could	O	O	O	O	
gallop	O	O	O	O	
off	O	O	O	O	
;	O	O	O	O	
but	O	O	O	O	
sometimes	O	O	O	O	
a	O	O	O	O	
stone	O	O	O	O	
would	O	O	O	O	
hit	O	O	O	O	
and	O	O	O	O	
hurt	O	O	O	O	
us	O	O	O	O	
.	O	O	O	O	

One	O	O	O	O	
day	O	O	O	O	
he	O	O	O	O	
was	O	O	O	O	
at	O	O	O	O	
this	O	O	O	O	
game	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
did	O	O	O	O	
not	O	O	O	O	
know	O	O	O	O	
that	O	O	O	O	
the	B-PER	O	O	O	
master	I-PER	O	O	O	
was	O	O	O	O	
in	O	O	O	O	
the	B-LOC	O	O	O	
next	I-LOC	O	O	O	
field	I-LOC	O	O	O	
;	O	O	O	O	
but	O	O	O	O	
he	O	O	O	O	
was	O	O	O	O	
there	B-LOC	O	O	O	
,	O	O	O	O	
watching	O	O	O	O	
what	O	O	O	O	
was	O	O	O	O	
going	O	O	O	O	
on	O	O	O	O	
;	O	O	O	O	
over	O	O	O	O	
the	O	O	O	O	
hedge	O	O	O	O	
he	O	O	O	O	
jumped	O	O	O	O	
in	O	O	O	O	
a	O	O	O	O	
snap	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
catching	O	O	O	O	
Dick	B-PER	O	O	O	
by	O	O	O	O	
the	O	O	O	O	
arm	O	O	O	O	
,	O	O	O	O	
he	O	O	O	O	
gave	O	O	O	O	
him	O	O	O	O	
such	O	O	O	O	
a	O	O	O	O	
box	O	O	O	O	
on	O	O	O	O	
the	O	O	O	O	
ear	O	O	O	O	
as	O	O	O	O	
made	O	O	O	O	
him	O	O	O	O	
roar	O	O	O	O	
with	O	O	O	O	
the	O	O	O	O	
pain	O	O	O	O	
and	O	O	O	O	
surprise	O	O	O	O	
.	O	O	O	O	

As	O	O	O	O	
soon	O	O	O	O	
as	O	O	O	O	
we	O	O	O	O	
saw	O	O	O	O	
the	B-PER	O	O	O	
master	I-PER	O	O	O	
we	O	O	O	O	
trotted	O	O	O	O	
up	O	O	O	O	
nearer	O	O	O	O	
to	O	O	O	O	
see	O	O	O	O	
what	O	O	O	O	
went	O	O	O	O	
on	O	O	O	O	
.	O	O	O	O	

“	O	O	O	O	
Bad	B-PER	O	O	O	
boy	I-PER	O	O	O	
!	O	O	O	O	
”	O	O	O	O	
he	O	O	O	O	
said	O	O	O	O	
,	O	O	O	O	
“	O	O	O	O	
bad	B-PER	O	O	O	
boy	I-PER	O	O	O	
!	O	O	O	O	

to	O	O	O	O	
chase	O	O	O	O	
the	B-PER	O	O	O	
colts	I-PER	O	O	O	
.	O	O	O	O	

This	O	O	O	O	
is	O	O	O	O	
not	O	O	O	O	
the	O	O	O	O	
first	O	O	O	O	
time	O	O	O	O	
,	O	O	O	O	
nor	O	O	O	O	
the	O	O	O	O	
second	O	O	O	O	
,	O	O	O	O	
but	O	O	O	O	
it	O	O	O	O	
shall	O	O	O	O	
be	O	O	O	O	
the	O	O	O	O	
last	O	O	O	O	
.	O	O	O	O	

There	O	O	O	O	
--	O	O	O	O	
take	O	O	O	O	
your	O	O	O	O	
money	O	O	O	O	
and	O	O	O	O	
go	O	O	O	O	
home	B-FAC	O	O	O	
;	O	O	O	O	
I	O	O	O	O	
shall	O	O	O	O	
not	O	O	O	O	
want	O	O	O	O	
you	O	O	O	O	
on	O	O	O	O	
my	B-FAC	O	O	O	
farm	I-FAC	O	O	O	
again	O	O	O	O	
.	O	O	O	O	
”	O	O	O	O	

So	O	O	O	O	
we	O	O	O	O	
never	O	O	O	O	
saw	O	O	O	O	
Dick	B-PER	O	O	O	
any	O	O	O	O	
more	O	O	O	O	
.	O	O	O	O	

Old	B-PER	O	O	O	
Daniel	I-PER	O	O	O	
,	O	O	O	O	
the	O	B-PER	O	O	
man	O	I-PER	O	O	
who	O	I-PER	O	O	
looked	O	I-PER	O	O	
after	O	I-PER	O	O	
the	B-PER	I-PER	O	O	
horses	I-PER	I-PER	O	O	
,	O	O	O	O	
was	O	O	O	O	
just	O	O	O	O	
as	O	O	O	O	
gentle	O	O	O	O	
as	O	O	O	O	
our	B-PER	O	O	O	
master	I-PER	O	O	O	
,	O	O	O	O	
so	O	O	O	O	
we	O	O	O	O	
were	O	O	O	O	
well	O	O	O	O	
off	O	O	O	O	
.	O	O	O	O	

02	O	O	O	O	
The	O	O	O	O	
Hunt	O	O	O	O	
Before	O	O	O	O	
I	O	O	O	O	
was	O	O	O	O	
two	O	O	O	O	
years	O	O	O	O	
old	O	O	O	O	
a	O	O	O	O	
circumstance	O	O	O	O	
happened	O	O	O	O	
which	O	O	O	O	
I	O	O	O	O	
have	O	O	O	O	
never	O	O	O	O	
forgotten	O	O	O	O	
.	O	O	O	O	

It	O	O	O	O	
was	O	O	O	O	
early	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
spring	O	O	O	O	
;	O	O	O	O	
there	O	O	O	O	
had	O	O	O	O	
been	O	O	O	O	
a	O	O	O	O	
little	O	O	O	O	
frost	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
night	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
a	O	O	O	O	
light	O	O	O	O	
mist	O	O	O	O	
still	O	O	O	O	
hung	O	O	O	O	
over	O	O	O	O	
the	B-LOC	O	O	O	
woods	I-LOC	O	O	O	
and	O	O	O	O	
meadows	B-LOC	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
and	O	O	O	O	
the	B-PER	O	O	O	
other	I-PER	O	O	O	
colts	I-PER	O	O	O	
were	O	O	O	O	
feeding	O	O	O	O	
at	O	O	O	O	
the	O	O	O	O	
lower	O	O	O	O	
part	O	O	O	O	
of	O	O	O	O	
the	B-LOC	O	O	O	
field	I-LOC	O	O	O	
when	O	O	O	O	
we	O	O	O	O	
heard	O	O	O	O	
,	O	O	O	O	
quite	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
distance	O	O	O	O	
,	O	O	O	O	
what	O	O	O	O	
sounded	O	O	O	O	
like	O	O	O	O	
the	O	O	O	O	
cry	O	O	O	O	
of	O	O	O	O	
dogs	O	O	O	O	
.	O	O	O	O	

The	O	B-PER	O	O	
oldest	O	I-PER	O	O	
of	O	I-PER	O	O	
the	B-PER	I-PER	O	O	
colts	I-PER	I-PER	O	O	
raised	O	O	O	O	
his	O	O	O	O	
head	O	O	O	O	
,	O	O	O	O	
pricked	O	O	O	O	
his	O	O	O	O	
ears	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
said	O	O	O	O	
,	O	O	O	O	
“	O	O	O	O	
There	O	O	O	O	
are	O	O	O	O	
the	O	O	O	O	
hounds	O	O	O	O	
!	O	O	O	O	
”	O	O	O	O	
and	O	O	O	O	
immediately	O	O	O	O	
cantered	O	O	O	O	
off	O	O	O	O	
,	O	O	O	O	
followed	O	O	O	O	
by	O	O	O	O	
the	O	O	O	O	
rest	O	O	O	O	
of	O	O	O	O	
us	O	O	O	O	
to	O	O	O	O	
the	O	O	O	O	
upper	O	O	O	O	
part	O	O	O	O	
of	O	O	O	O	
the	O	O	O	O	
field	O	O	O	O	
,	O	O	O	O	
where	O	O	O	O	
we	O	O	O	O	
could	O	O	O	O	
look	O	O	O	O	
over	O	O	O	O	
the	O	O	O	O	
hedge	O	O	O	O	
and	O	O	O	O	
see	O	O	O	O	
several	B-LOC	O	O	O	
fields	I-LOC	O	O	O	
beyond	I-LOC	O	O	O	
.	O	O	O	O	

My	B-PER	O	O	O	
mother	I-PER	O	O	O	
and	O	O	O	O	
an	O	B-PER	O	O	
old	O	I-PER	O	O	
riding	O	I-PER	O	O	
horse	O	I-PER	O	O	
of	O	I-PER	O	O	
our	B-PER	I-PER	O	O	
master	I-PER	I-PER	O	O	
’s	O	I-PER	O	O	
were	O	O	O	O	
also	O	O	O	O	
standing	O	O	O	O	
near	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
seemed	O	O	O	O	
to	O	O	O	O	
know	O	O	O	O	
all	O	O	O	O	
about	O	O	O	O	
it	O	O	O	O	
.	O	O	O	O	

“	O	O	O	O	
They	O	O	O	O	
have	O	O	O	O	
found	O	O	O	O	
a	O	O	O	O	
hare	O	O	O	O	
,	O	O	O	O	
”	O	O	O	O	
said	O	O	O	O	
my	B-PER	O	O	O	
mother	I-PER	O	O	O	
,	O	O	O	O	
“	O	O	O	O	
and	O	O	O	O	
if	O	O	O	O	
they	O	O	O	O	
come	O	O	O	O	
this	O	O	O	O	
way	O	O	O	O	
we	O	O	O	O	
shall	O	O	O	O	
see	O	O	O	O	
the	O	O	O	O	
hunt	O	O	O	O	
.	O	O	O	O	
”	O	O	O	O	

And	O	O	O	O	
soon	O	O	O	O	
the	O	O	O	O	
dogs	O	O	O	O	
were	O	O	O	O	
all	O	O	O	O	
tearing	O	O	O	O	
down	O	O	O	O	
the	O	O	O	O	
field	O	O	O	O	
of	O	O	O	O	
young	O	O	O	O	
wheat	O	O	O	O	
next	O	O	O	O	
to	O	O	O	O	
ours	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
never	O	O	O	O	
heard	O	O	O	O	
such	O	O	O	O	
a	O	O	O	O	
noise	O	O	O	O	
as	O	O	O	O	
they	O	O	O	O	
made	O	O	O	O	
.	O	O	O	O	

They	O	O	O	O	
did	O	O	O	O	
not	O	O	O	O	
bark	O	O	O	O	
,	O	O	O	O	
nor	O	O	O	O	
howl	O	O	O	O	
,	O	O	O	O	
nor	O	O	O	O	
whine	O	O	O	O	
,	O	O	O	O	
but	O	O	O	O	
kept	O	O	O	O	
on	O	O	O	O	
a	O	O	O	O	
“	O	O	O	O	
yo	O	O	O	O	
!	O	O	O	O	

yo	O	O	O	O	
,	O	O	O	O	
o	O	O	O	O	
,	O	O	O	O	
o	O	O	O	O	
!	O	O	O	O	

yo	O	O	O	O	
!	O	O	O	O	

yo	O	O	O	O	
,	O	O	O	O	
o	O	O	O	O	
,	O	O	O	O	
o	O	O	O	O	
!	O	O	O	O	
”	O	O	O	O	
at	O	O	O	O	
the	O	O	O	O	
top	O	O	O	O	
of	O	O	O	O	
their	O	O	O	O	
voices	O	O	O	O	
.	O	O	O	O	

After	O	O	O	O	
them	O	O	O	O	
came	O	O	O	O	
a	B-PER	O	O	O	
number	I-PER	O	O	O	
of	I-PER	O	O	O	
men	I-PER	O	O	O	
on	I-PER	O	O	O	
horseback	I-PER	O	O	O	
,	O	O	O	O	
some	B-PER	O	O	O	
of	I-PER	O	O	O	
them	I-PER	O	O	O	
in	O	O	O	O	
green	O	O	O	O	
coats	O	O	O	O	
,	O	O	O	O	
all	O	O	O	O	
galloping	O	O	O	O	
as	O	O	O	O	
