"	O	O	O	O	O	
Well	O	O	O	O	O	
it	O	O	O	O	O	
's	O	O	O	O	O	
true	O	O	O	O	O	
.	O	O	O	O	O	

Throw	O	O	O	O	O	
up	O	O	O	O	O	
your	O	O	O	O	O	
chin	O	O	O	O	O	
a	O	O	O	O	O	
moment	O	O	O	O	O	
,	O	O	O	O	O	
so	O	O	O	O	O	
that	O	O	O	O	O	
I	O	O	O	O	O	
may	O	O	O	O	O	
catch	O	O	O	O	O	
the	O	O	O	O	O	
profile	O	O	O	O	O	
of	O	O	O	O	O	
your	O	O	O	O	O	
face	O	O	O	O	O	
better	O	O	O	O	O	
.	O	O	O	O	O	

Yes	O	O	O	O	O	
,	O	O	O	O	O	
that	O	O	O	O	O	
's	O	O	O	O	O	
the	O	O	O	O	O	
d'Urberville	O	O	O	O	O	
nose	O	O	O	O	O	
and	O	O	O	O	O	
chin	O	O	O	O	O	
--	O	O	O	O	O	
a	O	O	O	O	O	
little	O	O	O	O	O	
debased	O	O	O	O	O	
.	O	O	O	O	O	

Your	B-PER	O	O	O	O	
ancestor	I-PER	O	O	O	O	
was	O	O	O	O	O	
one	O	O	O	B-PER	O	
of	O	O	O	I-PER	O	
the	O	O	B-PER	I-PER	O	
twelve	O	O	I-PER	I-PER	O	
knights	O	O	I-PER	I-PER	O	
who	O	O	I-PER	I-PER	O	
assisted	O	O	I-PER	I-PER	O	
the	O	B-PER	I-PER	I-PER	O	
Lord	O	I-PER	I-PER	I-PER	O	
of	O	I-PER	I-PER	I-PER	O	
Estremavilla	B-GPE	I-PER	I-PER	I-PER	O	
in	O	O	I-PER	I-PER	O	
Normandy	B-GPE	O	I-PER	I-PER	O	
in	O	O	I-PER	I-PER	O	
his	O	O	I-PER	I-PER	O	
conquest	O	O	I-PER	I-PER	O	
of	O	O	I-PER	I-PER	O	
Glamorganshire	B-GPE	O	I-PER	I-PER	O	
.	O	O	O	O	O	

Branches	B-PER	O	O	O	O	
of	I-PER	O	O	O	O	
your	I-PER	O	O	O	O	
family	I-PER	O	O	O	O	
held	O	O	O	O	O	
manors	B-FAC	O	O	O	O	
over	O	O	O	O	O	
all	O	O	O	O	O	
this	O	B-LOC	O	O	O	
part	O	I-LOC	O	O	O	
of	O	I-LOC	O	O	O	
England	B-GPE	I-LOC	O	O	O	
;	O	O	O	O	O	
their	O	O	O	O	O	
names	O	O	O	O	O	
appear	O	O	O	O	O	
in	O	O	O	O	O	
the	O	O	O	O	O	
Pipe	O	O	O	O	O	
Rolls	O	O	O	O	O	
in	O	O	O	O	O	
the	O	O	O	O	O	
time	O	O	O	O	O	
of	O	O	O	O	O	
King	B-PER	B-PER	O	O	O	
Stephen	O	I-PER	O	O	O	
.	O	O	O	O	O	

In	O	O	O	O	O	
the	O	O	O	O	O	
reign	O	O	O	O	O	
of	O	O	O	O	O	
King	B-PER	B-PER	O	O	O	
John	O	I-PER	O	O	O	
one	B-PER	O	O	O	O	
of	I-PER	O	O	O	O	
them	I-PER	O	O	O	O	
was	O	O	O	O	O	
rich	O	O	O	O	O	
enough	O	O	O	O	O	
to	O	O	O	O	O	
give	O	O	O	O	O	
a	B-FAC	O	O	O	O	
manor	I-FAC	O	O	O	O	
to	O	O	O	O	O	
the	B-PER	O	O	O	O	
Knights	I-PER	O	O	O	O	
Hospitallers	I-PER	O	O	O	O	
;	O	O	O	O	O	
and	O	O	O	O	O	
in	O	O	O	O	O	
Edward	B-PER	O	O	O	O	
the	I-PER	O	O	O	O	
Second	I-PER	O	O	O	O	
's	O	O	O	O	O	
time	O	O	O	O	O	
your	B-PER	O	O	O	O	
forefather	I-PER	O	O	O	O	
Brian	B-PER	O	O	O	O	
was	O	O	O	O	O	
summoned	O	O	O	O	O	
to	O	O	O	O	O	
Westminster	B-GPE	O	O	O	O	
to	O	O	O	O	O	
attend	O	O	O	O	O	
the	O	O	O	O	O	
great	O	O	O	O	O	
Council	O	O	O	O	O	
there	B-GPE	O	O	O	O	
.	O	O	O	O	O	

You	O	O	O	O	O	
declined	O	O	O	O	O	
a	O	O	O	O	O	
little	O	O	O	O	O	
in	O	O	O	O	O	
Oliver	B-PER	O	O	O	O	
Cromwell	I-PER	O	O	O	O	
's	O	O	O	O	O	
time	O	O	O	O	O	
,	O	O	O	O	O	
but	O	O	O	O	O	
to	O	O	O	O	O	
no	O	O	O	O	O	
serious	O	O	O	O	O	
extent	O	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
in	O	O	O	O	O	
Charles	B-PER	O	O	O	O	
the	I-PER	O	O	O	O	
Second	I-PER	O	O	O	O	
's	O	O	O	O	O	
reign	O	O	O	O	O	
you	O	O	O	O	O	
were	O	O	O	O	O	
made	O	O	O	O	O	
Knights	B-PER	O	O	O	O	
of	I-PER	O	O	O	O	
the	I-PER	O	O	O	O	
Royal	I-PER	O	O	O	O	
Oak	I-PER	O	O	O	O	
for	O	O	O	O	O	
your	O	O	O	O	O	
loyalty	O	O	O	O	O	
.	O	O	O	O	O	

Aye	O	O	O	O	O	
,	O	O	O	O	O	
there	O	O	O	O	O	
have	O	O	O	O	O	
been	O	O	O	O	O	
generations	O	O	O	O	O	
of	O	O	O	O	O	
Sir	B-PER	B-PER	O	O	O	
Johns	O	I-PER	O	O	O	
among	O	O	O	O	O	
you	O	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
if	O	O	O	O	O	
knighthood	O	O	O	O	O	
were	O	O	O	O	O	
hereditary	O	O	O	O	O	
,	O	O	O	O	O	
like	O	O	O	O	O	
a	O	O	O	O	O	
baronetcy	O	O	O	O	O	
,	O	O	O	O	O	
as	O	O	O	O	O	
it	O	O	O	O	O	
practically	O	O	O	O	O	
was	O	O	O	O	O	
in	O	O	O	O	O	
old	O	O	O	O	O	
times	O	O	O	O	O	
,	O	O	O	O	O	
when	O	O	O	O	O	
men	B-PER	O	O	O	O	
were	O	O	O	O	O	
knighted	O	O	O	O	O	
from	O	O	O	O	O	
father	O	O	O	O	O	
to	O	O	O	O	O	
son	O	O	O	O	O	
,	O	O	O	O	O	
you	O	O	O	O	O	
would	O	O	O	O	O	
be	O	O	O	O	O	
Sir	B-PER	B-PER	O	O	O	
John	O	I-PER	O	O	O	
now	O	O	O	O	O	
.	O	O	O	O	O	
"	O	O	O	O	O	

"	O	O	O	O	O	
Ye	O	O	O	O	O	
do	O	O	O	O	O	
n't	O	O	O	O	O	
say	O	O	O	O	O	
so	O	O	O	O	O	
!	O	O	O	O	O	
"	O	O	O	O	O	

"	O	O	O	O	O	
In	O	O	O	O	O	
short	O	O	O	O	O	
,	O	O	O	O	O	
"	O	O	O	O	O	
concluded	O	O	O	O	O	
the	B-PER	O	O	O	O	
parson	I-PER	O	O	O	O	
,	O	O	O	O	O	
decisively	O	O	O	O	O	
smacking	O	O	O	O	O	
his	O	O	O	O	O	
leg	O	O	O	O	O	
with	O	O	O	O	O	
his	O	O	O	O	O	
switch	O	O	O	O	O	
,	O	O	O	O	O	
"	O	O	O	O	O	
there	O	O	O	O	O	
's	O	O	O	O	O	
hardly	O	O	O	O	O	
such	O	B-PER	O	O	O	
another	O	I-PER	O	O	O	
family	O	I-PER	O	O	O	
in	O	I-PER	O	O	O	
England	B-GPE	I-PER	O	O	O	
.	O	O	O	O	O	
"	O	O	O	O	O	

"	O	O	O	O	O	
Daze	O	O	O	O	O	
my	O	O	O	O	O	
eyes	O	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
is	O	O	O	O	O	
n't	O	O	O	O	O	
there	O	O	O	O	O	
?	O	O	O	O	O	
"	O	O	O	O	O	

said	O	O	O	O	O	
Durbeyfield	B-PER	O	O	O	O	
.	O	O	O	O	O	

"	O	O	O	O	O	
And	O	O	O	O	O	
here	O	O	O	O	O	
have	O	O	O	O	O	
I	O	O	O	O	O	
been	O	O	O	O	O	
knocking	O	O	O	O	O	
about	O	O	O	O	O	
,	O	O	O	O	O	
year	O	O	O	O	O	
after	O	O	O	O	O	
year	O	O	O	O	O	
,	O	O	O	O	O	
from	O	O	O	O	O	
pillar	O	O	O	O	O	
to	O	O	O	O	O	
post	O	O	O	O	O	
,	O	O	O	O	O	
as	O	O	O	O	O	
if	O	O	O	O	O	
I	O	O	O	O	O	
was	O	O	O	O	O	
no	O	O	O	O	O	
more	O	O	O	O	O	
than	O	O	O	O	O	
the	O	B-PER	O	O	O	
commonest	O	I-PER	O	O	O	
feller	O	I-PER	O	O	O	
in	O	I-PER	O	O	O	
the	B-FAC	I-PER	O	O	O	
parish	I-FAC	I-PER	O	O	O	
...	O	O	O	O	O	
And	O	O	O	O	O	
how	O	O	O	O	O	
long	O	O	O	O	O	
hev	O	O	O	O	O	
this	O	O	O	O	O	
news	O	O	O	O	O	
about	O	O	O	O	O	
me	O	O	O	O	O	
been	O	O	O	O	O	
knowed	O	O	O	O	O	
,	O	O	O	O	O	
Pa	B-PER	O	O	O	O	
'	I-PER	O	O	O	O	
son	I-PER	O	O	O	O	
Tringham	I-PER	O	O	O	O	
?	O	O	O	O	O	
"	O	O	O	O	O	

The	B-PER	O	O	O	O	
clergyman	I-PER	O	O	O	O	
explained	O	O	O	O	O	
that	O	O	O	O	O	
,	O	O	O	O	O	
as	O	O	O	O	O	
far	O	O	O	O	O	
as	O	O	O	O	O	
he	O	O	O	O	O	
was	O	O	O	O	O	
aware	O	O	O	O	O	
,	O	O	O	O	O	
it	O	O	O	O	O	
had	O	O	O	O	O	
quite	O	O	O	O	O	
died	O	O	O	O	O	
out	O	O	O	O	O	
of	O	O	O	O	O	
knowledge	O	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
could	O	O	O	O	O	
hardly	O	O	O	O	O	
be	O	O	O	O	O	
said	O	O	O	O	O	
to	O	O	O	O	O	
be	O	O	O	O	O	
known	O	O	O	O	O	
at	O	O	O	O	O	
all	O	O	O	O	O	
.	O	O	O	O	O	

His	O	O	O	O	O	
own	O	O	O	O	O	
investigations	O	O	O	O	O	
had	O	O	O	O	O	
begun	O	O	O	O	O	
on	O	O	O	O	O	
a	O	O	O	O	O	
day	O	O	O	O	O	
in	O	O	O	O	O	
the	O	O	O	O	O	
preceding	O	O	O	O	O	
spring	O	O	O	O	O	
when	O	O	O	O	O	
,	O	O	O	O	O	
having	O	O	O	O	O	
been	O	O	O	O	O	
engaged	O	O	O	O	O	
in	O	O	O	O	O	
tracing	O	O	O	O	O	
the	O	O	O	O	O	
vicissitudes	O	O	O	O	O	
of	O	O	O	O	O	
the	O	O	O	O	O	
d'Urberville	B-PER	O	O	O	O	
family	I-PER	O	O	O	O	
,	O	O	O	O	O	
he	O	O	O	O	O	
had	O	O	O	O	O	
observed	O	O	O	O	O	
Durbeyfield	B-PER	O	O	O	O	
's	O	O	O	O	O	
name	O	O	O	O	O	
on	O	O	O	O	O	
his	B-VEH	O	O	O	O	
waggon	I-VEH	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
had	O	O	O	O	O	
thereupon	O	O	O	O	O	
been	O	O	O	O	O	
led	O	O	O	O	O	
to	O	O	O	O	O	
make	O	O	O	O	O	
inquiries	O	O	O	O	O	
about	O	O	O	O	O	
his	B-PER	O	O	O	O	
father	I-PER	O	O	O	O	
and	O	O	O	O	O	
grandfather	B-PER	O	O	O	O	
till	O	O	O	O	O	
he	O	O	O	O	O	
had	O	O	O	O	O	
no	O	O	O	O	O	
doubt	O	O	O	O	O	
on	O	O	O	O	O	
the	O	O	O	O	O	
subject	O	O	O	O	O	
.	O	O	O	O	O	

"	O	O	O	O	O	
At	O	O	O	O	O	
first	O	O	O	O	O	
I	O	O	O	O	O	
resolved	O	O	O	O	O	
not	O	O	O	O	O	
to	O	O	O	O	O	
disturb	O	O	O	O	O	
you	O	O	O	O	O	
with	O	O	O	O	O	
such	O	O	O	O	O	
a	O	O	O	O	O	
useless	O	O	O	O	O	
piece	O	O	O	O	O	
of	O	O	O	O	O	
information	O	O	O	O	O	
,	O	O	O	O	O	
"	O	O	O	O	O	
said	O	O	O	O	O	
he	O	O	O	O	O	
.	O	O	O	O	O	

"	O	O	O	O	O	
However	O	O	O	O	O	
,	O	O	O	O	O	
our	O	O	O	O	O	
impulses	O	O	O	O	O	
are	O	O	O	O	O	
too	O	O	O	O	O	
strong	O	O	O	O	O	
for	O	O	O	O	O	
our	O	O	O	O	O	
judgement	O	O	O	O	O	
sometimes	O	O	O	O	O	
.	O	O	O	O	O	

I	O	O	O	O	O	
thought	O	O	O	O	O	
you	O	O	O	O	O	
might	O	O	O	O	O	
perhaps	O	O	O	O	O	
know	O	O	O	O	O	
something	O	O	O	O	O	
of	O	O	O	O	O	
it	O	O	O	O	O	
all	O	O	O	O	O	
the	O	O	O	O	O	
while	O	O	O	O	O	
.	O	O	O	O	O	
"	O	O	O	O	O	

