pretty	O	O	O	O	O	
sum	O	O	O	O	O	
in	O	O	O	O	O	
Covent	B-FAC	O	O	O	O	
Garden	I-FAC	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
,	O	O	O	O	O	
joining	O	O	O	O	O	
in	O	O	O	O	O	
with	O	O	O	O	O	
a	O	O	O	O	O	
fine-growing	O	O	O	O	O	
asparagus	O	O	O	O	O	
fern	O	O	O	O	O	
,	O	O	O	O	O	
formed	O	O	O	O	O	
an	O	O	O	O	O	
arch	O	O	O	O	O	
over	O	O	O	O	O	
the	O	O	O	O	O	
entrance	O	O	O	O	O	
steps	O	O	O	O	O	
.	O	O	O	O	O	

The	O	O	O	O	O	
end	O	O	O	O	O	
of	O	O	O	O	O	
the	B-FAC	O	O	O	O	
veranda	I-FAC	O	O	O	O	
,	O	O	O	O	O	
where	O	O	O	O	O	
Mrs	B-PER	B-PER	O	O	O	
Gildea	O	I-PER	O	O	O	
had	O	O	O	O	O	
established	O	O	O	O	O	
herself	O	O	O	O	O	
with	O	O	O	O	O	
her	O	O	O	O	O	
type-writer	O	O	O	O	O	
and	O	O	O	O	O	
paraphernalia	O	O	O	O	O	
of	O	O	O	O	O	
literary	O	O	O	O	O	
work	O	O	O	O	O	
,	O	O	O	O	O	
was	O	O	O	O	O	
screened	O	O	O	O	O	
by	O	O	O	O	O	
a	O	O	O	O	O	
thick-stemmed	O	O	O	O	O	
grape-vine	O	O	O	O	O	
,	O	O	O	O	O	
which	O	O	O	O	O	
made	O	O	O	O	O	
a	O	O	O	O	O	
dapple	O	O	O	O	O	
of	O	O	O	O	O	
shadow	O	O	O	O	O	
and	O	O	O	O	O	
sunshine	O	O	O	O	O	
upon	O	O	O	O	O	
the	O	O	O	O	O	
boarded	O	O	O	O	O	
floor	O	O	O	O	O	
.	O	O	O	O	O	

Some	O	O	O	O	O	
bunches	O	O	O	O	O	
of	O	O	O	O	O	
late	O	O	O	O	O	
grapes	O	O	O	O	O	
--	O	O	O	O	O	
it	O	O	O	O	O	
was	O	O	O	O	O	
the	O	O	O	O	O	
very	O	O	O	O	O	
beginning	O	O	O	O	O	
of	O	O	O	O	O	
March	O	O	O	O	O	
--	O	O	O	O	O	
hung	O	O	O	O	O	
upon	O	O	O	O	O	
the	O	O	O	O	O	
vine	O	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
,	O	O	O	O	O	
at	O	O	O	O	O	
the	O	O	O	O	O	
other	O	O	O	O	O	
end	O	O	O	O	O	
of	O	O	O	O	O	
the	B-FAC	O	O	O	O	
veranda	I-FAC	O	O	O	O	
,	O	O	O	O	O	
grew	O	O	O	O	O	
a	O	O	O	O	O	
passion	O	O	O	O	O	
creeper	O	O	O	O	O	
,	O	O	O	O	O	
its	O	O	O	O	O	
great	O	O	O	O	O	
purple	O	O	O	O	O	
fruit	O	O	O	O	O	
looking	O	O	O	O	O	
like	O	O	O	O	O	
huge	O	O	O	O	O	
plums	O	O	O	O	O	
amidst	O	O	O	O	O	
its	O	O	O	O	O	
vivid	O	O	O	O	O	
green	O	O	O	O	O	
leaves	O	O	O	O	O	
.	O	O	O	O	O	

The	O	O	O	O	O	
roof	O	O	O	O	O	
of	O	O	O	O	O	
the	B-FAC	O	O	O	O	
veranda	I-FAC	O	O	O	O	
was	O	O	O	O	O	
low	O	O	O	O	O	
,	O	O	O	O	O	
with	O	O	O	O	O	
projecting	O	O	O	O	O	
eaves	O	O	O	O	O	
,	O	O	O	O	O	
below	O	O	O	O	O	
which	O	O	O	O	O	
a	O	O	O	O	O	
bunch	O	O	O	O	O	
of	O	O	O	O	O	
yellowing	O	O	O	O	O	
bananas	O	O	O	O	O	
hung	O	O	O	O	O	
to	O	O	O	O	O	
ripen	O	O	O	O	O	
.	O	O	O	O	O	

In	O	O	O	O	O	
fact	O	O	O	O	O	
,	O	O	O	O	O	
the	B-FAC	O	O	O	O	
veranda	I-FAC	O	O	O	O	
and	O	O	O	O	O	
garden	B-FAC	O	O	O	O	
beyond	O	O	O	O	O	
would	O	O	O	O	O	
have	O	O	O	O	O	
been	O	O	O	O	O	
paradise	O	O	O	O	O	
to	O	O	O	O	O	
a	O	O	O	O	O	
fruitarian	O	O	O	O	O	
.	O	O	O	O	O	

Against	O	O	O	O	O	
the	O	O	O	O	O	
wall	O	O	O	O	O	
of	O	O	O	O	O	
the	B-FAC	O	O	O	O	
store-room	I-FAC	O	O	O	O	
,	O	O	O	O	O	
stood	O	O	O	O	O	
a	O	O	O	O	O	
large	O	O	O	O	O	
tin	O	O	O	O	O	
dish	O	O	O	O	O	
piled	O	O	O	O	O	
with	O	O	O	O	O	
melons	O	O	O	O	O	
,	O	O	O	O	O	
pine-apples	O	O	O	O	O	
and	O	O	O	O	O	
miscellaneous	O	O	O	O	O	
garden	O	O	O	O	O	
produce	O	O	O	O	O	
,	O	O	O	O	O	
while	O	O	O	O	O	
,	O	O	O	O	O	
between	O	O	O	O	O	
the	O	O	O	O	O	
veranda	B-FAC	O	O	O	O	
posts	O	O	O	O	O	
,	O	O	O	O	O	
could	O	O	O	O	O	
be	O	O	O	O	O	
seen	O	O	O	O	O	
a	O	O	O	O	O	
guava-tree	O	O	O	O	O	
,	O	O	O	O	O	
an	O	O	O	O	O	
elderly	O	O	O	O	O	
fig	O	O	O	O	O	
and	O	O	O	O	O	
a	O	O	O	O	O	
loquat	O	O	O	O	O	
all	O	O	O	O	O	
in	O	O	O	O	O	
full	O	O	O	O	O	
bearing	O	O	O	O	O	
.	O	O	O	O	O	

The	B-FAC	O	O	O	O	
garden	I-FAC	O	O	O	O	
seemed	O	O	O	O	O	
a	O	O	O	O	O	
tangle	O	O	O	O	O	
of	O	O	O	O	O	
all	O	O	O	O	O	
manner	O	O	O	O	O	
of	O	O	O	O	O	
vegetation	O	O	O	O	O	
--	O	O	O	O	O	
an	O	O	O	O	O	
oleander	O	O	O	O	O	
in	O	O	O	O	O	
bloom	O	O	O	O	O	
,	O	O	O	O	O	
a	O	O	O	O	O	
poinsettia	O	O	O	O	O	
,	O	O	O	O	O	
a	O	O	O	O	O	
yucca	O	O	O	O	O	
,	O	O	O	O	O	
lifting	O	O	O	O	O	
its	O	O	O	O	O	
spike	O	O	O	O	O	
of	O	O	O	O	O	
waxen	O	O	O	O	O	
white	O	O	O	O	O	
blossoms	O	O	O	O	O	
,	O	O	O	O	O	
a	O	O	O	O	O	
narrow	O	O	O	O	O	
flower-border	O	O	O	O	O	
in	O	O	O	O	O	
which	O	O	O	O	O	
the	O	O	O	O	O	
gardenias	O	O	O	O	O	
had	O	O	O	O	O	
become	O	O	O	O	O	
tall	O	O	O	O	O	
shrubs	O	O	O	O	O	
and	O	O	O	O	O	
the	O	O	O	O	O	
scented	O	O	O	O	O	
verbena	O	O	O	O	O	
shrubs	O	O	O	O	O	
almost	O	O	O	O	O	
trees	O	O	O	O	O	
.	O	O	O	O	O	

As	O	O	O	O	O	
for	O	O	O	O	O	
the	O	O	O	O	O	
blend	O	O	O	O	O	
of	O	O	O	O	O	
perfume	O	O	O	O	O	
,	O	O	O	O	O	
it	O	O	O	O	O	
was	O	O	O	O	O	
dreamily	O	O	O	O	O	
intoxicating	O	O	O	O	O	
.	O	O	O	O	O	

Two	O	O	O	O	O	
bamboos	O	O	O	O	O	
,	O	O	O	O	O	
guarding	O	O	O	O	O	
the	O	O	O	O	O	
side	O	O	O	O	O	
entrance	O	O	O	O	O	
gate	O	O	O	O	O	
,	O	O	O	O	O	
made	O	O	O	O	O	
a	O	O	O	O	O	
soft	O	O	O	O	O	
whispering	O	O	O	O	O	
that	O	O	O	O	O	
heightened	O	O	O	O	O	
the	O	O	O	O	O	
dream-sense	O	O	O	O	O	
.	O	O	O	O	O	

The	O	O	O	O	O	
bottom	O	O	O	O	O	
of	O	O	O	O	O	
the	B-FAC	O	O	O	O	
garden	I-FAC	O	O	O	O	
looked	O	O	O	O	O	
an	O	O	O	O	O	
inchoate	O	O	O	O	O	
mass	O	O	O	O	O	
of	O	O	O	O	O	
greenery	O	O	O	O	O	
topped	O	O	O	O	O	
by	O	O	O	O	O	
the	O	O	O	O	O	
upper	O	O	O	O	O	
boughs	O	O	O	O	O	
of	O	O	O	O	O	
tall	O	O	O	O	O	
straggling	O	O	O	O	O	
gum	O	O	O	O	O	
trees	O	O	O	O	O	
,	O	O	O	O	O	
growing	O	O	O	O	O	
outside	O	O	O	O	O	
where	O	O	O	O	O	
the	O	O	O	O	O	
ground	O	O	O	O	O	
fell	O	O	O	O	O	
gradually	O	O	O	O	O	
to	O	O	O	O	O	
the	B-LOC	O	O	O	O	
river	I-LOC	O	O	O	O	
.	O	O	O	O	O	

From	O	O	O	O	O	
where	O	O	O	O	O	
Mrs	B-PER	B-PER	O	O	O	
Gildea	O	I-PER	O	O	O	
sat	O	O	O	O	O	
,	O	O	O	O	O	
she	O	O	O	O	O	
had	O	O	O	O	O	
a	O	O	O	O	O	
view	O	O	O	O	O	
of	O	O	O	O	O	
almost	O	O	O	O	O	
the	O	O	O	O	O	
whole	O	O	O	O	O	
reach	O	O	O	O	O	
of	O	O	O	O	O	
the	B-LOC	O	O	O	O	
river	I-LOC	O	O	O	O	
where	O	O	O	O	O	
it	O	O	O	O	O	
circles	O	O	O	O	O	
Emu	B-LOC	O	O	O	O	
Point	I-LOC	O	O	O	O	
.	O	O	O	O	O	

For	O	O	O	O	O	
,	O	O	O	O	O	
as	O	O	O	O	O	
is	O	O	O	O	O	
known	O	O	O	O	O	
to	O	O	O	O	O	
all	O	O	O	O	O	
who	O	O	O	O	O	
know	O	O	O	O	O	
Leichardt	B-GPE	O	O	O	O	
's	I-GPE	O	O	O	O	
Town	I-GPE	O	O	O	O	
,	O	O	O	O	O	
the	O	O	O	O	O	
river	B-LOC	O	O	O	O	
winds	O	O	O	O	O	
in	O	O	O	O	O	
two	O	O	O	O	O	
great	O	O	O	O	O	
loops	O	O	O	O	O	
girdling	O	O	O	O	O	
two	O	O	O	O	O	
low	O	O	O	O	O	
points	O	O	O	O	O	
,	O	O	O	O	O	
so	O	O	O	O	O	
that	O	O	O	O	O	
,	O	O	O	O	O	
in	O	O	O	O	O	
striking	O	O	O	O	O	
a	O	O	O	O	O	
bee-line	O	O	O	O	O	
across	O	O	O	O	O	
the	B-GPE	O	O	O	O	
whole	I-GPE	O	O	O	O	
town	I-GPE	O	O	O	O	
,	O	O	O	O	O	
business	O	O	O	O	O	
and	O	O	O	O	O	
residential	O	O	O	O	O	
,	O	O	O	O	O	
one	O	O	O	O	O	
must	O	O	O	O	O	
cross	O	O	O	O	O	
the	B-LOC	O	O	O	O	
river	I-LOC	O	O	O	O	
three	O	O	O	O	O	
times	O	O	O	O	O	
.	O	O	O	O	O	

Mrs	B-PER	B-PER	O	O	O	
Gildea	O	I-PER	O	O	O	
could	O	O	O	O	O	
see	O	O	O	O	O	
the	O	O	O	O	O	
plan	O	O	O	O	O	
of	O	O	O	O	O	
the	B-FAC	O	O	O	O	
main	I-FAC	O	O	O	O	
street	I-FAC	O	O	O	O	
in	O	O	O	O	O	
the	B-LOC	O	O	O	O	
Middle	I-LOC	O	O	O	O	
Point	I-LOC	O	O	O	O	
and	O	O	O	O	O	
the	O	O	O	O	O	
roofs	O	O	O	O	O	
of	O	O	O	O	O	
shops	O	O	O	O	O	
and	O	O	O	O	O	
offices	O	O	O	O	O	
.	O	O	O	O	O	

The	O	B-FAC	O	O	O	
busy	O	I-FAC	O	O	O	
wharves	O	I-FAC	O	O	O	
of	O	I-FAC	O	O	O	
the	B-ORG	I-FAC	O	O	O	
Leichardt	I-ORG	I-FAC	O	O	O	
's	I-ORG	I-FAC	O	O	O	
Land	I-ORG	I-FAC	O	O	O	
Steam	I-ORG	I-FAC	O	O	O	
Navigation	I-ORG	I-FAC	O	O	O	
Company	I-ORG	I-FAC	O	O	O	
--	O	O	O	O	O	
familiarly	O	O	O	O	O	
,	O	O	O	O	O	
the	O	O	O	O	O	
L.L.S.N.	B-ORG	O	O	O	O	
Co.	I-ORG	O	O	O	O	
--	O	O	O	O	O	
lay	O	O	O	O	O	
opposite	O	O	O	O	O	
on	O	O	O	O	O	
her	O	O	O	O	O	
right	O	O	O	O	O	
,	O	O	O	O	O	
while	O	O	O	O	O	
leftward	O	O	O	O	O	
,	O	O	O	O	O	
across	O	O	O	O	O	
the	B-LOC	O	O	O	O	
water	I-LOC	O	O	O	O	
,	O	O	O	O	O	
she	O	O	O	O	O	
could	O	O	O	O	O	
trace	O	O	O	O	O	
,	O	O	O	O	O	
as	O	O	O	O	O	
far	O	O	O	O	O	
as	O	O	O	O	O	
the	O	O	O	O	O	
grape-vine	O	O	O	O	O	
would	O	O	O	O	O	
allow	O	O	O	O	O	
,	O	O	O	O	O	
the	O	O	O	O	O	
boundary	O	O	O	O	O	
of	O	O	O	O	O	
the	B-FAC	O	O	O	O	
Botanical	I-FAC	O	O	O	O	
Gardens	I-FAC	O	O	O	O	
and	O	O	O	O	O	
get	O	O	O	O	O	
a	O	O	O	O	O	
sight	O	O	O	O	O	
of	O	O	O	O	O	
the	O	O	O	O	O	
white	O	O	O	O	O	
stone	O	O	O	O	O	
and	O	O	O	O	O	
grey	O	O	O	O	O	
slate	O	O	O	O	O	
end	O	O	O	O	O	
of	O	O	O	O	O	
the	B-FAC	O	O	O	O	
big	I-FAC	O	O	O	O	
Parliamentary	I-FAC	O	O	O	O	
Buildings	I-FAC	O	O	O	O	
.	O	O	O	O	O	

The	O	O	O	O	O	
heat-haze	O	O	O	O	O	
over	O	O	O	O	O	
the	B-GPE	O	O	O	O	
town	I-GPE	O	O	O	O	
and	O	O	O	O	O	
the	O	O	O	O	O	
brilliant	O	O	O	O	O	
sun-sparkles	O	O	O	O	O	
on	O	O	O	O	O	
the	B-LOC	O	O	O	O	
river	I-LOC	O	O	O	O	
suggested	O	O	O	O	O	
a	O	O	O	O	O	
cruel	O	O	O	O	O	
glare	O	O	O	O	O	
outside	O	O	O	O	O	
the	B-FAC	O	O	O	O	
shady	I-FAC	O	O	O	O	
veranda	I-FAC	O	O	O	O	
and	O	O	O	O	O	
over-grown	B-FAC	O	O	O	O	
old	I-FAC	O	O	O	O	
garden	I-FAC	O	O	O	O	
.	O	O	O	O	O	

A	B-FAC	O	O	O	O	
pleasant	I-FAC	O	O	O	O	
study	I-FAC	O	O	O	O	
,	O	O	O	O	O	
if	O	O	O	O	O	
a	O	O	O	O	O	
bit	O	O	O	O	O	
distracting	O	O	O	O	O	
from	O	O	O	O	O	
its	O	O	O	O	O	
plenitude	O	O	O	O	O	
of	O	O	O	O	O	
associations	O	O	O	O	O	
to	O	O	O	O	O	
Australian-born	O	B-PER	O	O	O	
Joan	O	I-PER	O	O	O	
Gildea	O	I-PER	O	O	O	
,	O	I-PER	O	O	O	
who	O	I-PER	O	O	O	
,	O	I-PER	O	O	O	
on	O	I-PER	O	O	O	
her	O	I-PER	O	O	O	
marriage	O	I-PER	O	O	O	
,	O	I-PER	O	O	O	
had	O	I-PER	O	O	O	
been	O	I-PER	O	O	O	
transplanted	O	I-PER	O	O	O	
into	O	I-PER	O	O	O	
English	B-LOC	I-PER	O	O	O	
soil	I-LOC	I-PER	O	O	O	
,	O	I-PER	O	O	O	
as	O	I-PER	O	O	O	
care-free	O	I-PER	O	O	O	
as	O	I-PER	O	O	O	
a	O	I-PER	O	O	O	
rose	O	I-PER	O	O	O	
cut	O	I-PER	O	O	O	
from	O	I-PER	O	O	O	
the	O	I-PER	O	O	O	
parent	O	I-PER	O	O	O	
stem	O	I-PER	O	O	O	
,	O	I-PER	O	O	O	
and	O	I-PER	O	O	O	
who	O	I-PER	O	O	O	
now	O	I-PER	O	O	O	
,	O	I-PER	O	O	O	
after	O	I-PER	O	O	O	
nearly	O	I-PER	O	O	O	
twenty	O	I-PER	O	O	O	
years	O	I-PER	O	O	O	
,	O	I-PER	O	O	O	
had	O	I-PER	O	O	O	
returned	O	I-PER	O	O	O	
to	O	I-PER	O	O	O	
the	O	I-PER	O	O	O	
scene	O	I-PER	O	O	O	
of	O	I-PER	O	O	O	
her	O	I-PER	O	O	O	
youth	O	I-PER	O	O	O	
--	O	I-PER	O	O	O	
a	B-PER	I-PER	O	O	O	
widow	I-PER	I-PER	O	O	O	
,	O	I-PER	O	O	O	
a	B-PER	I-PER	O	O	O	
working	I-PER	I-PER	O	O	O	
journalist	I-PER	I-PER	O	O	O	
and	O	I-PER	O	O	O	
shorn	O	I-PER	O	O	O	
of	O	I-PER	O	O	O	
most	O	I-PER	O	O	O	
of	O	I-PER	O	O	O	
her	O	I-PER	O	O	O	
early	O	I-PER	O	O	O	
illusions	O	I-PER	O	O	O	
.	O	O	O	O	O	

Her	O	O	O	O	O	
typewriter	O	O	O	O	O	
stood	O	O	O	O	O	
on	O	O	O	O	O	
a	O	O	O	O	O	
bamboo	O	O	O	O	O	
table	O	O	O	O	O	
before	O	O	O	O	O	
her	O	O	O	O	O	
.	O	O	O	O	O	

A	O	O	O	O	O	
pile	O	O	O	O	O	
of	O	O	O	O	O	
Australian	O	O	O	O	O	
Hansards	O	O	O	O	O	
for	O	O	O	O	O	
reference	O	O	O	O	O	
sat	O	O	O	O	O	
on	O	O	O	O	O	
a	O	O	O	O	O	
chair	O	O	O	O	O	
at	O	O	O	O	O	
convenient	O	O	O	O	O	
distance	O	O	O	O	O	
.	O	O	O	O	O	

A	O	O	O	O	O	
large	O	O	O	O	O	
table	O	O	O	O	O	
with	O	O	O	O	O	
a	O	O	O	O	O	
green	O	O	O	O	O	
cloth	O	O	O	O	O	
,	O	O	O	O	O	
at	O	O	O	O	O	
her	O	O	O	O	O	
elbow	O	O	O	O	O	
,	O	O	O	O	O	
had	O	O	O	O	O	
at	O	O	O	O	O	
one	O	O	O	O	O	
end	O	O	O	O	O	
a	O	O	O	O	O	
tray	O	O	O	O	O	
with	O	O	O	O	O	
the	O	O	O	O	O	
remains	O	O	O	O	O	
of	O	O	O	O	O	
her	O	O	O	O	O	
breakfast	O	O	O	O	O	
of	O	O	O	O	O	
tea	O	O	O	O	O	
,	O	O	O	O	O	
scones	O	O	O	O	O	
and	O	O	O	O	O	
fruit	O	O	O	O	O	
.	O	O	O	O	O	

The	O	O	O	O	O	
end	O	O	O	O	O	
nearest	O	O	O	O	O	
her	O	O	O	O	O	
was	O	O	O	O	O	
littered	O	O	O	O	O	
with	O	O	O	O	O	
sheaves	O	O	O	O	O	
of	O	O	O	O	O	
manuscript	O	O	O	O	O	
,	O	O	O	O	O	
newspaper-cuttings	O	O	O	O	O	
,	O	O	O	O	O	
photographs	O	O	O	O	O	
and	O	O	O	O	O	
sepia	O	O	O	O	O	
sketches	O	O	O	O	O	
--	O	O	O	O	O	
obviously	O	O	O	O	O	
for	O	O	O	O	O	
purposes	O	O	O	O	O	
of	O	O	O	O	O	
illustration	O	O	O	O	O	
:	O	O	O	O	O	
gum-bottle	O	O	O	O	O	
,	O	O	O	O	O	
stylographs	O	O	O	O	O	
and	O	O	O	O	O	
the	O	O	O	O	O	
rest	O	O	O	O	O	
,	O	O	O	O	O	
with	O	O	O	O	O	
,	O	O	O	O	O	
also	O	O	O	O	O	
,	O	O	O	O	O	
several	O	O	O	O	O	
note-books	O	O	O	O	O	
held	O	O	O	O	O	
open	O	O	O	O	O	
by	O	O	O	O	O	
bananas	O	O	O	O	O	
,	O	O	O	O	O	
recently	O	O	O	O	O	
plucked	O	O	O	O	O	
from	O	O	O	O	O	
the	O	O	O	O	O	
ripening	O	O	O	O	O	
bunch	O	O	O	O	O	
,	O	O	O	O	O	
to	O	O	O	O	O	
serve	O	O	O	O	O	
as	O	O	O	O	O	
paper-weights	O	O	O	O	O	
.	O	O	O	O	O	

She	O	O	O	O	O	
had	O	O	O	O	O	
meant	O	O	O	O	O	
to	O	O	O	O	O	
be	O	O	O	O	O	
very	O	O	O	O	O	
busy	O	O	O	O	O	
that	O	O	O	O	O	
morning	O	O	O	O	O	
.	O	O	O	O	O	

There	O	O	O	O	O	
was	O	O	O	O	O	
her	O	O	O	O	O	
weekly	O	O	O	O	O	
letter	O	O	O	O	O	
for	O	O	O	O	O	
THE	O	O	O	O	O	
IMPERIALIST	O	O	O	O	O	
to	O	O	O	O	O	
send	O	O	O	O	O	
off	O	O	O	O	O	
by	O	O	O	O	O	
to-morrow	O	O	O	O	O	
's	O	O	O	O	O	
mail	O	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
,	O	O	O	O	O	
moreover	O	O	O	O	O	
,	O	O	O	O	O	
she	O	O	O	O	O	
had	O	O	O	O	O	
to	O	O	O	O	O	
digest	O	O	O	O	O	
the	O	O	O	O	O	
reasons	O	O	O	O	O	
of	O	O	O	O	O	
the	O	O	O	O	O	
eminent	O	O	O	O	O	
journal	O	O	O	O	O	
for	O	O	O	O	O	
returning	O	O	O	O	O	
to	O	O	O	O	O	
her	O	O	O	O	O	
an	O	O	O	O	O	
article	O	O	O	O	O	
that	O	O	O	O	O	
had	O	O	O	O	O	
not	O	O	O	O	O	
met	O	O	O	O	O	
with	O	O	O	O	O	
the	B-PER	O	O	O	O	
editor	I-PER	O	O	O	O	
's	O	O	O	O	O	
approval	O	O	O	O	O	
--	O	O	O	O	O	
the	B-PER	O	O	O	O	
great	I-PER	O	O	O	O	
Gibbs	I-PER	O	O	O	O	
:	O	O	O	O	O	
a	B-PER	O	O	O	O	
potent	I-PER	O	O	O	O	
newspaper-factor	I-PER	O	O	O	O	
in	O	O	O	O	O	
the	O	O	O	O	O	
British	O	O	O	O	O	
policy	O	O	O	O	O	
of	O	O	O	O	O	
the	O	O	O	O	O	
day	O	O	O	O	O	
.	O	O	O	O	O	

It	O	O	O	O	O	
had	O	O	O	O	O	
been	O	O	O	O	O	
an	O	O	O	O	O	
immense	O	O	O	O	O	
honour	O	O	O	O	O	
when	O	O	O	O	O	
Mr	B-PER	B-PER	O	O	O	
Gibbs	O	I-PER	O	O	O	
had	O	O	O	O	O	
chosen	O	O	O	O	O	
Joan	B-PER	O	O	O	O	
Gildea	I-PER	O	O	O	O	
from	O	O	O	O	O	
amongst	O	O	O	O	O	
his	B-PER	O	O	O	O	
staff	I-PER	O	O	O	O	
for	O	O	O	O	O	
a	O	O	O	O	O	
roving	O	O	O	O	O	
commission	O	O	O	O	O	
to	O	O	O	O	O	
report	O	O	O	O	O	
upon	O	O	O	O	O	
the	O	O	O	O	O	
political	O	O	O	O	O	
,	O	O	O	O	O	
financial	O	O	O	O	O	
,	O	O	O	O	O	
economic	O	O	O	O	O	
and	O	O	O	O	O	
social	O	O	O	O	O	
aspects	O	O	O	O	O	
of	O	O	O	O	O	
Australia	B-GPE	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
upon	O	O	O	O	O	
Imperial	O	O	O	O	O	
interests	O	O	O	O	O	
generally	O	O	O	O	O	
,	O	O	O	O	O	
as	O	O	O	O	O	
represented	O	O	O	O	O	
