up	O	O	O	O	O	
against	O	O	O	O	O	
his	B-PER	O	O	O	O	
mother	I-PER	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
he	O	O	O	O	O	
kissed	O	O	O	O	O	
her	O	O	O	O	O	
sleepily	O	O	O	O	O	
.	O	O	O	O	O	

In	O	O	O	O	O	
a	O	O	O	O	O	
moment	O	O	O	O	O	
he	O	O	O	O	O	
closed	O	O	O	O	O	
his	O	O	O	O	O	
eyes	O	O	O	O	O	
and	O	O	O	O	O	
was	O	O	O	O	O	
fast	O	O	O	O	O	
asleep	O	O	O	O	O	
.	O	O	O	O	O	

The	B-PER	O	O	O	O	
doctor	I-PER	O	O	O	O	
came	O	O	O	O	O	
forwards	O	O	O	O	O	
and	O	O	O	O	O	
stood	O	O	O	O	O	
by	O	O	O	O	O	
the	O	O	O	O	O	
bed-side	O	O	O	O	O	
.	O	O	O	O	O	

"	O	O	O	O	O	
Oh	O	O	O	O	O	
,	O	O	O	O	O	
do	O	O	O	O	O	
n't	O	O	O	O	O	
take	O	O	O	O	O	
him	O	O	O	O	O	
away	O	O	O	O	O	
yet	O	O	O	O	O	
,	O	O	O	O	O	
"	O	O	O	O	O	
she	O	O	O	O	O	
moaned	O	O	O	O	O	
.	O	O	O	O	O	

The	B-PER	O	O	O	O	
doctor	I-PER	O	O	O	O	
,	O	O	O	O	O	
without	O	O	O	O	O	
answering	O	O	O	O	O	
,	O	O	O	O	O	
looked	O	O	O	O	O	
at	O	O	O	O	O	
her	O	O	O	O	O	
gravely	O	O	O	O	O	
.	O	O	O	O	O	

Knowing	O	O	O	O	O	
she	O	O	O	O	O	
would	O	O	O	O	O	
not	O	O	O	O	O	
be	O	O	O	O	O	
allowed	O	O	O	O	O	
to	O	O	O	O	O	
keep	O	O	O	O	O	
the	B-PER	O	O	O	O	
child	I-PER	O	O	O	O	
much	O	O	O	O	O	
longer	O	O	O	O	O	
,	O	O	O	O	O	
the	B-PER	O	O	O	O	
woman	I-PER	O	O	O	O	
kissed	O	O	O	O	O	
him	O	O	O	O	O	
again	O	O	O	O	O	
;	O	O	O	O	O	
and	O	O	O	O	O	
she	O	O	O	O	O	
passed	O	O	O	O	O	
her	O	O	O	O	O	
hand	O	O	O	O	O	
down	O	O	O	O	O	
his	B-PER	O	O	O	O	
body	I-PER	O	O	O	O	
till	O	O	O	O	O	
she	O	O	O	O	O	
came	O	O	O	O	O	
to	O	O	O	O	O	
his	O	O	O	O	O	
feet	O	O	O	O	O	
;	O	O	O	O	O	
she	O	O	O	O	O	
held	O	O	O	O	O	
the	O	O	O	O	O	
right	O	O	O	O	O	
foot	O	O	O	O	O	
in	O	O	O	O	O	
her	O	O	O	O	O	
hand	O	O	O	O	O	
and	O	O	O	O	O	
felt	O	O	O	O	O	
the	O	O	O	O	O	
five	O	O	O	O	O	
small	O	O	O	O	O	
toes	O	O	O	O	O	
;	O	O	O	O	O	
and	O	O	O	O	O	
then	O	O	O	O	O	
slowly	O	O	O	O	O	
passed	O	O	O	O	O	
her	O	O	O	O	O	
hand	O	O	O	O	O	
over	O	O	O	O	O	
the	O	O	O	O	O	
left	O	O	O	O	O	
one	O	O	O	O	O	
.	O	O	O	O	O	

She	O	O	O	O	O	
gave	O	O	O	O	O	
a	O	O	O	O	O	
sob	O	O	O	O	O	
.	O	O	O	O	O	

"	O	O	O	O	O	
What	O	O	O	O	O	
's	O	O	O	O	O	
the	O	O	O	O	O	
matter	O	O	O	O	O	
?	O	O	O	O	O	
"	O	O	O	O	O	

said	O	O	O	O	O	
the	B-PER	O	O	O	O	
doctor	I-PER	O	O	O	O	
.	O	O	O	O	O	

"	O	O	O	O	O	
You	O	O	O	O	O	
're	O	O	O	O	O	
tired	O	O	O	O	O	
.	O	O	O	O	O	
"	O	O	O	O	O	

She	O	O	O	O	O	
shook	O	O	O	O	O	
her	O	O	O	O	O	
head	O	O	O	O	O	
,	O	O	O	O	O	
unable	O	O	O	O	O	
to	O	O	O	O	O	
speak	O	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
the	O	O	O	O	O	
tears	O	O	O	O	O	
rolled	O	O	O	O	O	
down	O	O	O	O	O	
her	O	O	O	O	O	
cheeks	O	O	O	O	O	
.	O	O	O	O	O	

The	B-PER	O	O	O	O	
doctor	I-PER	O	O	O	O	
bent	O	O	O	O	O	
down	O	O	O	O	O	
.	O	O	O	O	O	

"	O	O	O	O	O	
Let	O	O	O	O	O	
me	O	O	O	O	O	
take	O	O	O	O	O	
him	O	O	O	O	O	
.	O	O	O	O	O	
"	O	O	O	O	O	

She	O	O	O	O	O	
was	O	O	O	O	O	
too	O	O	O	O	O	
weak	O	O	O	O	O	
to	O	O	O	O	O	
resist	O	O	O	O	O	
his	O	O	O	O	O	
wish	O	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
she	O	O	O	O	O	
gave	O	O	O	O	O	
the	B-PER	O	O	O	O	
child	I-PER	O	O	O	O	
up	O	O	O	O	O	
.	O	O	O	O	O	

The	B-PER	O	O	O	O	
doctor	I-PER	O	O	O	O	
handed	O	O	O	O	O	
him	O	O	O	O	O	
back	O	O	O	O	O	
to	O	O	O	O	O	
his	B-PER	O	O	O	O	
nurse	I-PER	O	O	O	O	
.	O	O	O	O	O	

"	O	O	O	O	O	
You	O	O	O	O	O	
'd	O	O	O	O	O	
better	O	O	O	O	O	
put	O	O	O	O	O	
him	O	O	O	O	O	
back	O	O	O	O	O	
in	O	O	O	O	O	
his	O	O	O	O	O	
own	O	O	O	O	O	
bed	O	O	O	O	O	
.	O	O	O	O	O	
"	O	O	O	O	O	

"	O	O	O	O	O	
Very	O	O	O	O	O	
well	O	O	O	O	O	
,	O	O	O	O	O	
sir	B-PER	O	O	O	O	
.	O	O	O	O	O	
"	O	O	O	O	O	

The	B-PER	O	O	O	O	
little	I-PER	O	O	O	O	
boy	I-PER	O	O	O	O	
,	O	O	O	O	O	
still	O	O	O	O	O	
sleeping	O	O	O	O	O	
,	O	O	O	O	O	
was	O	O	O	O	O	
taken	O	O	O	O	O	
away	O	O	O	O	O	
.	O	O	O	O	O	

His	B-PER	O	O	O	O	
mother	I-PER	O	O	O	O	
sobbed	O	O	O	O	O	
now	O	O	O	O	O	
broken-heartedly	O	O	O	O	O	
.	O	O	O	O	O	

"	O	O	O	O	O	
What	O	O	O	O	O	
will	O	O	O	O	O	
happen	O	O	O	O	O	
to	O	O	O	O	O	
him	O	O	O	O	O	
,	O	O	O	O	O	
poor	B-PER	O	O	O	O	
child	I-PER	O	O	O	O	
?	O	O	O	O	O	
"	O	O	O	O	O	

The	B-PER	O	O	O	O	
monthly	I-PER	O	O	O	O	
nurse	I-PER	O	O	O	O	
tried	O	O	O	O	O	
to	O	O	O	O	O	
quiet	O	O	O	O	O	
her	O	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
presently	O	O	O	O	O	
,	O	O	O	O	O	
from	O	O	O	O	O	
exhaustion	O	O	O	O	O	
,	O	O	O	O	O	
the	O	O	O	O	O	
crying	O	O	O	O	O	
ceased	O	O	O	O	O	
.	O	O	O	O	O	

The	B-PER	O	O	O	O	
doctor	I-PER	O	O	O	O	
walked	O	O	O	O	O	
to	O	O	O	O	O	
a	O	O	O	O	O	
table	O	O	O	O	O	
on	O	O	O	O	O	
the	O	O	O	O	O	
other	O	O	O	O	O	
side	O	O	O	O	O	
of	O	O	O	O	O	
the	B-FAC	O	O	O	O	
room	I-FAC	O	O	O	O	
,	O	O	O	O	O	
upon	O	O	O	O	O	
which	O	O	O	O	O	
,	O	O	O	O	O	
under	O	O	O	O	O	
a	O	O	O	O	O	
towel	O	O	O	O	O	
,	O	O	O	O	O	
lay	O	O	O	O	O	
the	O	O	O	O	O	
body	O	O	O	O	O	
of	O	O	O	O	O	
a	B-PER	O	O	O	O	
still-born	I-PER	O	O	O	O	
child	I-PER	O	O	O	O	
.	O	O	O	O	O	

He	O	O	O	O	O	
lifted	O	O	O	O	O	
the	O	O	O	O	O	
towel	O	O	O	O	O	
and	O	O	O	O	O	
looked	O	O	O	O	O	
.	O	O	O	O	O	

He	O	O	O	O	O	
was	O	O	O	O	O	
hidden	O	O	O	O	O	
from	O	O	O	O	O	
the	O	O	O	O	O	
bed	O	O	O	O	O	
by	O	O	O	O	O	
a	O	O	O	O	O	
screen	O	O	O	O	O	
,	O	O	O	O	O	
but	O	O	O	O	O	
the	B-PER	O	O	O	O	
woman	I-PER	O	O	O	O	
guessed	O	O	O	O	O	
what	O	O	O	O	O	
he	O	O	O	O	O	
was	O	O	O	O	O	
doing	O	O	O	O	O	
.	O	O	O	O	O	

"	O	O	O	O	O	
Was	O	O	O	O	O	
it	O	O	O	O	O	
a	B-PER	O	O	O	O	
girl	I-PER	O	O	O	O	
or	O	O	O	O	O	
a	B-PER	O	O	O	O	
boy	I-PER	O	O	O	O	
?	O	O	O	O	O	
"	O	O	O	O	O	

she	O	O	O	O	O	
whispered	O	O	O	O	O	
to	O	O	O	O	O	
the	B-PER	O	O	O	O	
nurse	I-PER	O	O	O	O	
.	O	O	O	O	O	

"	O	O	O	O	O	
Another	B-PER	O	O	O	O	
boy	I-PER	O	O	O	O	
.	O	O	O	O	O	
"	O	O	O	O	O	

The	B-PER	O	O	O	O	
woman	I-PER	O	O	O	O	
did	O	O	O	O	O	
not	O	O	O	O	O	
answer	O	O	O	O	O	
.	O	O	O	O	O	

In	O	O	O	O	O	
a	O	O	O	O	O	
moment	O	O	O	O	O	
the	B-PER	B-PER	O	O	O	
child	I-PER	I-PER	O	O	O	
's	O	I-PER	O	O	O	
nurse	O	I-PER	O	O	O	
came	O	O	O	O	O	
back	O	O	O	O	O	
.	O	O	O	O	O	

She	O	O	O	O	O	
approached	O	O	O	O	O	
the	O	O	O	O	O	
bed	O	O	O	O	O	
.	O	O	O	O	O	

"	O	O	O	O	O	
Master	B-PER	B-PER	O	O	O	
Philip	O	I-PER	O	O	O	
never	O	O	O	O	O	
woke	O	O	O	O	O	
up	O	O	O	O	O	
,	O	O	O	O	O	
"	O	O	O	O	O	
she	O	O	O	O	O	
said	O	O	O	O	O	
.	O	O	O	O	O	

There	O	O	O	O	O	
was	O	O	O	O	O	
a	O	O	O	O	O	
pause	O	O	O	O	O	
.	O	O	O	O	O	

Then	O	O	O	O	O	
the	B-PER	O	O	O	O	
doctor	I-PER	O	O	O	O	
felt	O	O	O	O	O	
his	B-PER	O	O	O	O	
patient	I-PER	O	O	O	O	
's	O	O	O	O	O	
pulse	O	O	O	O	O	
once	O	O	O	O	O	
more	O	O	O	O	O	
.	O	O	O	O	O	

"	O	O	O	O	O	
I	O	O	O	O	O	
do	O	O	O	O	O	
n't	O	O	O	O	O	
think	O	O	O	O	O	
there	O	O	O	O	O	
's	O	O	O	O	O	
anything	O	O	O	O	O	
I	O	O	O	O	O	
can	O	O	O	O	O	
do	O	O	O	O	O	
just	O	O	O	O	O	
now	O	O	O	O	O	
,	O	O	O	O	O	
"	O	O	O	O	O	
he	O	O	O	O	O	
said	O	O	O	O	O	
.	O	O	O	O	O	

"	O	O	O	O	O	
I	O	O	O	O	O	
'll	O	O	O	O	O	
call	O	O	O	O	O	
again	O	O	O	O	O	
after	O	O	O	O	O	
breakfast	O	O	O	O	O	
.	O	O	O	O	O	
"	O	O	O	O	O	

"	O	O	O	O	O	
I	O	O	O	O	O	
'll	O	O	O	O	O	
show	O	O	O	O	O	
you	O	O	O	O	O	
out	O	O	O	O	O	
,	O	O	O	O	O	
sir	B-PER	O	O	O	O	
,	O	O	O	O	O	
"	O	O	O	O	O	
said	O	O	O	O	O	
the	B-PER	B-PER	O	O	O	
child	I-PER	I-PER	O	O	O	
's	O	I-PER	O	O	O	
nurse	O	I-PER	O	O	O	
.	O	O	O	O	O	

They	O	O	O	O	O	
walked	O	O	O	O	O	
downstairs	B-FAC	O	O	O	O	
in	O	O	O	O	O	
silence	O	O	O	O	O	
.	O	O	O	O	O	

In	O	O	O	O	O	
the	B-FAC	O	O	O	O	
hall	I-FAC	O	O	O	O	
the	B-PER	O	O	O	O	
doctor	I-PER	O	O	O	O	
stopped	O	O	O	O	O	
.	O	O	O	O	O	

"	O	O	O	O	O	
You	O	O	O	O	O	
've	O	O	O	O	O	
sent	O	O	O	O	O	
for	O	O	O	O	O	
Mrs.	B-PER	B-PER	B-PER	O	O	
Carey	O	I-PER	I-PER	O	O	
's	O	O	I-PER	O	O	
brother-in-law	O	O	I-PER	O	O	
,	O	O	O	O	O	
have	O	O	O	O	O	
n't	O	O	O	O	O	
you	O	O	O	O	O	
?	O	O	O	O	O	
"	O	O	O	O	O	

"	O	O	O	O	O	
Yes	O	O	O	O	O	
,	O	O	O	O	O	
sir	B-PER	O	O	O	O	
.	O	O	O	O	O	
"	O	O	O	O	O	

"	O	O	O	O	O	
D'you	O	O	O	O	O	
know	O	O	O	O	O	
at	O	O	O	O	O	
what	O	O	O	O	O	
time	O	O	O	O	O	
he	O	O	O	O	O	
'll	O	O	O	O	O	
be	O	O	O	O	O	
here	B-FAC	O	O	O	O	
?	O	O	O	O	O	
"	O	O	O	O	O	

"	O	O	O	O	O	
No	O	O	O	O	O	
,	O	O	O	O	O	
sir	B-PER	O	O	O	O	
,	O	O	O	O	O	
I	O	O	O	O	O	
'm	O	O	O	O	O	
expecting	O	O	O	O	O	
a	O	O	O	O	O	
telegram	O	O	O	O	O	
.	O	O	O	O	O	
"	O	O	O	O	O	

"	O	O	O	O	O	
What	O	O	O	O	O	
about	O	O	O	O	O	
the	B-PER	O	O	O	O	
little	I-PER	O	O	O	O	
boy	I-PER	O	O	O	O	
?	O	O	O	O	O	

I	O	O	O	O	O	
should	O	O	O	O	O	
think	O	O	O	O	O	
he	O	O	O	O	O	
'd	O	O	O	O	O	
be	O	O	O	O	O	
better	O	O	O	O	O	
out	O	O	O	O	O	
of	O	O	O	O	O	
the	O	O	O	O	O	
way	O	O	O	O	O	
.	O	O	O	O	O	
"	O	O	O	O	O	

"	O	O	O	O	O	
Miss	B-PER	B-PER	O	O	O	
Watkin	O	I-PER	O	O	O	
said	O	O	O	O	O	
she	O	O	O	O	O	
'd	O	O	O	O	O	
take	O	O	O	O	O	
him	O	O	O	O	O	
,	O	O	O	O	O	
sir	B-PER	O	O	O	O	
.	O	O	O	O	O	
"	O	O	O	O	O	

"	O	O	O	O	O	
Who	O	O	O	O	O	
's	O	O	O	O	O	
she	O	O	O	O	O	
?	O	O	O	O	O	
"	O	O	O	O	O	

"	O	O	O	O	O	
She	O	O	O	O	O	
's	O	O	O	O	O	
his	B-PER	O	O	O	O	
godmother	I-PER	O	O	O	O	
,	O	O	O	O	O	
sir	B-PER	O	O	O	O	
.	O	O	O	O	O	

D'you	O	O	O	O	O	
think	O	O	O	O	O	
Mrs.	B-PER	B-PER	O	O	O	
Carey	O	I-PER	O	O	O	
will	O	O	O	O	O	
get	O	O	O	O	O	
over	O	O	O	O	O	
it	O	O	O	O	O	
,	O	O	O	O	O	
sir	B-PER	O	O	O	O	
?	O	O	O	O	O	
"	O	O	O	O	O	

The	B-PER	O	O	O	O	
doctor	I-PER	O	O	O	O	
shook	O	O	O	O	O	
his	O	O	O	O	O	
head	O	O	O	O	O	
.	O	O	O	O	O	

II	O	O	O	O	O	
It	O	O	O	O	O	
was	O	O	O	O	O	
a	O	O	O	O	O	
week	O	O	O	O	O	
later	O	O	O	O	O	
.	O	O	O	O	O	

Philip	B-PER	O	O	O	O	
was	O	O	O	O	O	
sitting	O	O	O	O	O	
on	O	O	O	O	O	
the	O	O	O	O	O	
floor	O	O	O	O	O	
in	O	O	O	O	O	
the	O	O	O	B-FAC	O	
drawing-room	O	O	O	I-FAC	O	
at	O	O	O	I-FAC	O	
Miss	B-PER	B-PER	B-FAC	I-FAC	O	
Watkin	O	I-PER	I-FAC	I-FAC	O	
's	O	O	I-FAC	I-FAC	O	
house	O	O	I-FAC	I-FAC	O	
in	O	O	I-FAC	I-FAC	O	
Onslow	B-FAC	O	I-FAC	I-FAC	O	
gardens	I-FAC	O	I-FAC	I-FAC	O	
.	O	O	O	O	O	

He	O	O	O	O	O	
was	O	O	O	O	O	
an	B-PER	O	O	O	O	
only	I-PER	O	O	O	O	
child	I-PER	O	O	O	O	
and	O	O	O	O	O	
used	O	O	O	O	O	
to	O	O	O	O	O	
amusing	O	O	O	O	O	
himself	O	O	O	O	O	
.	O	O	O	O	O	

The	B-FAC	O	O	O	O	
room	I-FAC	O	O	O	O	
was	O	O	O	O	O	
filled	O	O	O	O	O	
with	O	O	O	O	O	
massive	O	O	O	O	O	
furniture	O	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
on	O	O	O	O	O	
each	O	O	O	O	O	
of	O	O	O	O	O	
the	O	O	O	O	O	
sofas	O	O	O	O	O	
were	O	O	O	O	O	
three	O	O	O	O	O	
big	O	O	O	O	O	
cushions	O	O	O	O	O	
.	O	O	O	O	O	

There	O	O	O	O	O	
was	O	O	O	O	O	
a	O	O	O	O	O	
cushion	O	O	O	O	O	
too	O	O	O	O	O	
in	O	O	O	O	O	
each	O	O	O	O	O	
arm-chair	O	O	O	O	O	
.	O	O	O	O	O	

All	O	O	O	O	O	
these	O	O	O	O	O	
he	O	O	O	O	O	
had	O	O	O	O	O	
taken	O	O	O	O	O	
and	O	O	O	O	O	
,	O	O	O	O	O	
with	O	O	O	O	O	
the	O	O	O	O	O	
help	O	O	O	O	O	
of	O	O	O	O	O	
the	O	O	O	O	O	
gilt	O	O	O	O	O	
rout	O	O	O	O	O	
chairs	O	O	O	O	O	
,	O	O	O	O	O	
light	O	O	O	O	O	
and	O	O	O	O	O	
easy	O	O	O	O	O	
to	O	O	O	O	O	
move	O	O	O	O	O	
,	O	O	O	O	O	
had	O	O	O	O	O	
made	O	O	O	O	O	
an	O	B-LOC	O	O	O	
elaborate	O	I-LOC	O	O	O	
cave	O	I-LOC	O	O	O	
in	O	I-LOC	O	O	O	
which	O	I-LOC	O	O	O	
he	O	I-LOC	O	O	O	
could	O	I-LOC	O	O	O	
hide	O	I-LOC	O	O	O	
himself	O	I-LOC	O	O	O	
from	O	I-LOC	O	O	O	
the	B-PER	I-LOC	O	O	O	
Red	I-PER	I-LOC	O	O	O	
Indians	I-PER	I-LOC	O	O	O	
who	I-PER	I-LOC	O	O	O	
were	I-PER	I-LOC	O	O	O	
lurking	I-PER	I-LOC	O	O	O	
behind	I-PER	I-LOC	O	O	O	
the	I-PER	I-LOC	O	O	O	
curtains	I-PER	I-LOC	O	O	O	
.	O	O	O	O	O	

He	O	O	O	O	O	
put	O	O	O	O	O	
his	O	O	O	O	O	
ear	O	O	O	O	O	
to	O	O	O	O	O	
the	O	O	O	O	O	
floor	O	O	O	O	O	
and	O	O	O	O	O	
listened	O	O	O	O	O	
to	O	O	O	O	O	
the	O	O	O	O	O	
herd	O	O	O	O	O	
of	O	O	O	O	O	
buffaloes	O	O	O	O	O	
that	O	O	O	O	O	
raced	O	O	O	O	O	
across	O	O	O	O	O	
the	B-LOC	O	O	O	O	
prairie	I-LOC	O	O	O	O	
.	O	O	O	O	O	

Presently	O	O	O	O	O	
,	O	O	O	O	O	
hearing	O	O	O	O	O	
the	O	O	O	O	O	
door	O	O	O	O	O	
open	O	O	O	O	O	
,	O	O	O	O	O	
he	O	O	O	O	O	
held	O	O	O	O	O	
his	O	O	O	O	O	
breath	O	O	O	O	O	
so	O	O	O	O	O	
that	O	O	O	O	O	
he	O	O	O	O	O	
might	O	O	O	O	O	
not	O	O	O	O	O	
be	O	O	O	O	O	
discovered	O	O	O	O	O	
;	O	O	O	O	O	
but	O	O	O	O	O	
a	O	O	O	O	O	
violent	O	O	O	O	O	
hand	O	O	O	O	O	
pulled	O	O	O	O	O	
away	O	O	O	O	O	
a	O	O	O	O	O	
chair	O	O	O	O	O	
and	O	O	O	O	O	
the	O	O	O	O	O	
cushions	O	O	O	O	O	
fell	O	O	O	O	O	
down	O	O	O	O	O	
.	O	O	O	O	O	

