reddish-brown	O	O	O	O	
hair	O	O	O	O	
,	O	O	O	O	
parted	O	O	O	O	
cleanly	O	O	O	O	
at	O	O	O	O	
the	O	O	O	O	
side	O	O	O	O	
,	O	O	O	O	
bushed	O	O	O	O	
over	O	O	O	O	
his	O	O	O	O	
high	O	O	O	O	
forehead	O	O	O	O	
.	O	O	O	O	

His	O	O	O	O	
nose	O	O	O	O	
was	O	O	O	O	
straight	O	O	O	O	
and	O	O	O	O	
thick	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
his	O	O	O	O	
eyes	O	O	O	O	
were	O	O	O	O	
intelligent	O	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
wore	O	O	O	O	
a	O	O	O	O	
curly	O	O	O	O	
,	O	O	O	O	
reddish	O	O	O	O	
mustache	O	O	O	O	
and	O	O	O	O	
an	O	O	O	O	
imperial	O	O	O	O	
,	O	O	O	O	
cut	O	O	O	O	
trimly	O	O	O	O	
,	O	O	O	O	
which	O	O	O	O	
made	O	O	O	O	
him	O	O	O	O	
look	O	O	O	O	
a	O	O	O	O	
little	O	O	O	O	
like	O	O	O	O	
the	O	O	O	O	
pictures	O	O	O	O	
of	O	O	O	O	
Napoleon	B-PER	O	O	O	
III	I-PER	O	O	O	
.	O	O	O	O	

His	O	O	O	O	
hands	O	O	O	O	
were	O	O	O	O	
large	O	O	O	O	
and	O	O	O	O	
well	O	O	O	O	
kept	O	O	O	O	
,	O	O	O	O	
but	O	O	O	O	
ruggedly	O	O	O	O	
formed	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
the	O	O	O	O	
backs	O	O	O	O	
were	O	O	O	O	
shaded	O	O	O	O	
with	O	O	O	O	
crinkly	O	O	O	O	
reddish	O	O	O	O	
hair	O	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
wore	O	O	O	O	
a	O	O	O	O	
blue	O	O	O	O	
suit	O	O	O	O	
of	O	O	O	O	
woolly	O	O	O	O	
,	O	O	O	O	
wide-waled	O	O	O	O	
serge	O	O	O	O	
;	O	O	O	O	
the	B-PER	O	O	O	
traveling	I-PER	O	O	O	
men	I-PER	O	O	O	
had	O	O	O	O	
known	O	O	O	O	
at	O	O	O	O	
a	O	O	O	O	
glance	O	O	O	O	
that	O	O	O	O	
it	O	O	O	O	
was	O	O	O	O	
made	O	O	O	O	
by	O	O	O	O	
a	O	B-PER	O	O	
Denver	B-GPE	I-PER	O	O	
tailor	O	I-PER	O	O	
.	O	O	O	O	

The	B-PER	O	O	O	
doctor	I-PER	O	O	O	
was	O	O	O	O	
always	O	O	O	O	
well	O	O	O	O	
dressed	O	O	O	O	
.	O	O	O	O	

Dr.	B-PER	B-PER	O	O	
Archie	O	I-PER	O	O	
turned	O	O	O	O	
up	O	O	O	O	
the	B-PER	O	O	O	
student	I-PER	O	O	O	
's	O	O	O	O	
lamp	O	O	O	O	
and	O	O	O	O	
sat	O	O	O	O	
down	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
swivel	O	O	O	O	
chair	O	O	O	O	
before	O	O	O	O	
his	O	O	O	O	
desk	O	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
sat	O	O	O	O	
uneasily	O	O	O	O	
,	O	O	O	O	
beating	O	O	O	O	
a	O	O	O	O	
tattoo	O	O	O	O	
on	O	O	O	O	
his	O	O	O	O	
knees	O	O	O	O	
with	O	O	O	O	
his	O	O	O	O	
fingers	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
looked	O	O	O	O	
about	O	O	O	O	
him	O	O	O	O	
as	O	O	O	O	
if	O	O	O	O	
he	O	O	O	O	
were	O	O	O	O	
bored	O	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
glanced	O	O	O	O	
at	O	O	O	O	
his	O	O	O	O	
watch	O	O	O	O	
,	O	O	O	O	
then	O	O	O	O	
absently	O	O	O	O	
took	O	O	O	O	
from	O	O	O	O	
his	O	O	O	O	
pocket	O	O	O	O	
a	O	O	O	O	
bunch	O	O	O	O	
of	O	O	O	O	
small	O	O	O	O	
keys	O	O	O	O	
,	O	O	O	O	
selected	O	O	O	O	
one	O	O	O	O	
and	O	O	O	O	
looked	O	O	O	O	
at	O	O	O	O	
it	O	O	O	O	
.	O	O	O	O	

A	O	O	O	O	
contemptuous	O	O	O	O	
smile	O	O	O	O	
,	O	O	O	O	
barely	O	O	O	O	
perceptible	O	O	O	O	
,	O	O	O	O	
played	O	O	O	O	
on	O	O	O	O	
his	O	O	O	O	
lips	O	O	O	O	
,	O	O	O	O	
but	O	O	O	O	
his	O	O	O	O	
eyes	O	O	O	O	
remained	O	O	O	O	
meditative	O	O	O	O	
.	O	O	O	O	

Behind	O	O	O	O	
the	O	O	O	O	
door	O	O	O	O	
that	O	O	O	O	
led	O	O	O	O	
into	O	O	O	O	
the	B-FAC	O	O	O	
hall	I-FAC	O	O	O	
,	O	O	O	O	
under	O	O	O	O	
his	O	O	O	O	
buffalo-skin	O	O	O	O	
driving-coat	O	O	O	O	
,	O	O	O	O	
was	O	O	O	O	
a	O	O	O	O	
locked	O	O	O	O	
cupboard	O	O	O	O	
.	O	O	O	O	

This	O	O	O	O	
the	B-PER	O	O	O	
doctor	I-PER	O	O	O	
opened	O	O	O	O	
mechanically	O	O	O	O	
,	O	O	O	O	
kicking	O	O	O	O	
aside	O	O	O	O	
a	O	O	O	O	
pile	O	O	O	O	
of	O	O	O	O	
muddy	O	O	O	O	
overshoes	O	O	O	O	
.	O	O	O	O	

Inside	O	O	O	O	
,	O	O	O	O	
on	O	O	O	O	
the	O	O	O	O	
shelves	O	O	O	O	
,	O	O	O	O	
were	O	O	O	O	
whiskey	O	O	O	O	
glasses	O	O	O	O	
and	O	O	O	O	
decanters	O	O	O	O	
,	O	O	O	O	
lemons	O	O	O	O	
,	O	O	O	O	
sugar	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
bitters	O	O	O	O	
.	O	O	O	O	

Hearing	O	O	O	O	
a	O	O	O	O	
step	O	O	O	O	
in	O	O	O	O	
the	B-FAC	O	O	O	
empty	I-FAC	O	O	O	
,	I-FAC	O	O	O	
echoing	I-FAC	O	O	O	
hall	I-FAC	O	O	O	
without	O	O	O	O	
,	O	O	O	O	
the	B-PER	O	O	O	
doctor	I-PER	O	O	O	
closed	O	O	O	O	
the	O	O	O	O	
cupboard	O	O	O	O	
again	O	O	O	O	
,	O	O	O	O	
snapping	O	O	O	O	
the	O	O	O	O	
Yale	O	O	O	O	
lock	O	O	O	O	
.	O	O	O	O	

The	O	O	O	O	
door	O	O	O	O	
of	O	O	O	O	
the	B-FAC	O	O	O	
waiting-room	I-FAC	O	O	O	
opened	O	O	O	O	
,	O	O	O	O	
a	B-PER	O	O	O	
man	I-PER	O	O	O	
entered	O	O	O	O	
and	O	O	O	O	
came	O	O	O	O	
on	O	O	O	O	
into	O	O	O	O	
the	B-FAC	O	O	O	
consulting-room	I-FAC	O	O	O	
.	O	O	O	O	

“	O	O	O	O	
Good-evening	O	O	O	O	
,	O	O	O	O	
Mr.	B-PER	B-PER	O	O	
Kronborg	O	I-PER	O	O	
,	O	O	O	O	
”	O	O	O	O	
said	O	O	O	O	
the	B-PER	O	O	O	
doctor	I-PER	O	O	O	
carelessly	O	O	O	O	
.	O	O	O	O	

“	O	O	O	O	
Sit	O	O	O	O	
down	O	O	O	O	
.	O	O	O	O	
”	O	O	O	O	

His	B-PER	O	O	O	
visitor	I-PER	O	O	O	
was	O	O	O	O	
a	B-PER	O	O	O	
tall	I-PER	O	O	O	
,	I-PER	O	O	O	
loosely	I-PER	O	O	O	
built	I-PER	O	O	O	
man	I-PER	O	O	O	
,	I-PER	O	O	O	
with	I-PER	O	O	O	
a	I-PER	O	O	O	
thin	I-PER	O	O	O	
brown	I-PER	O	O	O	
beard	I-PER	O	O	O	
,	I-PER	O	O	O	
streaked	I-PER	O	O	O	
with	I-PER	O	O	O	
gray	I-PER	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
wore	O	O	O	O	
a	O	O	O	O	
frock	O	O	O	O	
coat	O	O	O	O	
,	O	O	O	O	
a	O	O	O	O	
broad-brimmed	O	O	O	O	
black	O	O	O	O	
hat	O	O	O	O	
,	O	O	O	O	
a	O	O	O	O	
white	O	O	O	O	
lawn	O	O	O	O	
necktie	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
steel	O	O	O	O	
rimmed	O	O	O	O	
spectacles	O	O	O	O	
.	O	O	O	O	

Altogether	O	O	O	O	
there	O	O	O	O	
was	O	O	O	O	
a	O	O	O	O	
pretentious	O	O	O	O	
and	O	O	O	O	
important	O	O	O	O	
air	O	O	O	O	
about	O	O	O	O	
him	O	O	O	O	
,	O	O	O	O	
as	O	O	O	O	
he	O	O	O	O	
lifted	O	O	O	O	
the	O	O	O	O	
skirts	O	O	O	O	
of	O	O	O	O	
his	O	O	O	O	
coat	O	O	O	O	
and	O	O	O	O	
sat	O	O	O	O	
down	O	O	O	O	
.	O	O	O	O	

“	O	O	O	O	
Good-evening	O	O	O	O	
,	O	O	O	O	
doctor	B-PER	O	O	O	
.	O	O	O	O	

Can	O	O	O	O	
you	O	O	O	O	
step	O	O	O	O	
around	O	O	O	O	
to	O	O	O	O	
the	B-FAC	O	O	O	
house	I-FAC	O	O	O	
with	O	O	O	O	
me	O	O	O	O	
?	O	O	O	O	

I	O	O	O	O	
think	O	O	O	O	
Mrs.	B-PER	B-PER	O	O	
Kronborg	O	I-PER	O	O	
will	O	O	O	O	
need	O	O	O	O	
you	O	O	O	O	
this	O	O	O	O	
evening	O	O	O	O	
.	O	O	O	O	
”	O	O	O	O	

This	O	O	O	O	
was	O	O	O	O	
said	O	O	O	O	
with	O	O	O	O	
profound	O	O	O	O	
gravity	O	O	O	O	
and	O	O	O	O	
,	O	O	O	O	
curiously	O	O	O	O	
enough	O	O	O	O	
,	O	O	O	O	
with	O	O	O	O	
a	O	O	O	O	
slight	O	O	O	O	
embarrassment	O	O	O	O	
.	O	O	O	O	

“	O	O	O	O	
Any	O	O	O	O	
hurry	O	O	O	O	
?	O	O	O	O	
”	O	O	O	O	
the	B-PER	O	O	O	
doctor	I-PER	O	O	O	
asked	O	O	O	O	
over	O	O	O	O	
his	O	O	O	O	
shoulder	O	O	O	O	
as	O	O	O	O	
he	O	O	O	O	
went	O	O	O	O	
into	O	O	O	O	
his	B-FAC	O	O	O	
operating-room	I-FAC	O	O	O	
.	O	O	O	O	

Mr.	B-PER	B-PER	O	O	
Kronborg	O	I-PER	O	O	
coughed	O	O	O	O	
behind	O	O	O	O	
his	O	O	O	O	
hand	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
contracted	O	O	O	O	
his	O	O	O	O	
brows	O	O	O	O	
.	O	O	O	O	

His	O	O	O	O	
face	O	O	O	O	
threatened	O	O	O	O	
at	O	O	O	O	
every	O	O	O	O	
moment	O	O	O	O	
to	O	O	O	O	
break	O	O	O	O	
into	O	O	O	O	
a	O	O	O	O	
smile	O	O	O	O	
of	O	O	O	O	
foolish	O	O	O	O	
excitement	O	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
controlled	O	O	O	O	
it	O	O	O	O	
only	O	O	O	O	
by	O	O	O	O	
calling	O	O	O	O	
upon	O	O	O	O	
his	O	O	O	O	
habitual	O	O	O	O	
pulpit	O	O	O	O	
manner	O	O	O	O	
.	O	O	O	O	

“	O	O	O	O	
Well	O	O	O	O	
,	O	O	O	O	
I	O	O	O	O	
think	O	O	O	O	
it	O	O	O	O	
would	O	O	O	O	
be	O	O	O	O	
as	O	O	O	O	
well	O	O	O	O	
to	O	O	O	O	
go	O	O	O	O	
immediately	O	O	O	O	
.	O	O	O	O	

Mrs.	B-PER	B-PER	O	O	
Kronborg	O	I-PER	O	O	
will	O	O	O	O	
be	O	O	O	O	
more	O	O	O	O	
comfortable	O	O	O	O	
if	O	O	O	O	
you	O	O	O	O	
are	O	O	O	O	
there	O	O	O	O	
.	O	O	O	O	

She	O	O	O	O	
has	O	O	O	O	
been	O	O	O	O	
suffering	O	O	O	O	
for	O	O	O	O	
some	O	O	O	O	
time	O	O	O	O	
.	O	O	O	O	
”	O	O	O	O	

The	B-PER	O	O	O	
doctor	I-PER	O	O	O	
came	O	O	O	O	
back	O	O	O	O	
and	O	O	O	O	
threw	O	O	O	O	
a	O	O	O	O	
black	O	O	O	O	
bag	O	O	O	O	
upon	O	O	O	O	
his	O	O	O	O	
desk	O	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
wrote	O	O	O	O	
some	O	O	O	O	
instructions	O	O	O	O	
for	O	O	O	O	
his	B-PER	O	O	O	
man	I-PER	O	O	O	
on	O	O	O	O	
a	O	O	O	O	
prescription	O	O	O	O	
pad	O	O	O	O	
and	O	O	O	O	
then	O	O	O	O	
drew	O	O	O	O	
on	O	O	O	O	
his	O	O	O	O	
overcoat	O	O	O	O	
.	O	O	O	O	

“	O	O	O	O	
All	O	O	O	O	
ready	O	O	O	O	
,	O	O	O	O	
”	O	O	O	O	
he	O	O	O	O	
announced	O	O	O	O	
,	O	O	O	O	
putting	O	O	O	O	
out	O	O	O	O	
his	O	O	O	O	
lamp	O	O	O	O	
.	O	O	O	O	

Mr.	B-PER	B-PER	O	O	
Kronborg	O	I-PER	O	O	
rose	O	O	O	O	
and	O	O	O	O	
they	O	O	O	O	
tramped	O	O	O	O	
through	O	O	O	O	
the	B-FAC	O	O	O	
empty	I-FAC	O	O	O	
hall	I-FAC	O	O	O	
and	O	O	O	O	
down	O	O	O	O	
the	B-FAC	O	O	O	
stairway	I-FAC	O	O	O	
to	O	O	O	O	
the	B-FAC	O	O	O	
street	I-FAC	O	O	O	
.	O	O	O	O	

The	B-FAC	O	O	O	
drug	I-FAC	O	O	O	
store	I-FAC	O	O	O	
below	O	O	O	O	
was	O	O	O	O	
dark	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
the	B-FAC	O	O	O	
saloon	I-FAC	O	O	O	
next	O	O	O	O	
door	O	O	O	O	
was	O	O	O	O	
just	O	O	O	O	
closing	O	O	O	O	
.	O	O	O	O	

Every	O	O	O	O	
other	O	O	O	O	
light	O	O	O	O	
on	O	O	O	O	
Main	B-FAC	O	O	O	
Street	I-FAC	O	O	O	
was	O	O	O	O	
out	O	O	O	O	
.	O	O	O	O	

On	O	O	O	O	
either	O	O	O	O	
side	O	O	O	O	
of	O	O	O	O	
the	B-FAC	O	O	O	
road	I-FAC	O	O	O	
and	O	O	O	O	
at	O	O	O	O	
the	O	O	O	O	
outer	O	O	O	O	
edge	O	O	O	O	
of	O	O	O	O	
the	B-FAC	O	O	O	
board	I-FAC	O	O	O	
sidewalk	I-FAC	O	O	O	
,	O	O	O	O	
the	O	O	O	O	
snow	O	O	O	O	
had	O	O	O	O	
been	O	O	O	O	
shoveled	O	O	O	O	
into	O	O	O	O	
breastworks	O	O	O	O	
.	O	O	O	O	

The	B-GPE	O	O	O	
town	I-GPE	O	O	O	
looked	O	O	O	O	
small	O	O	O	O	
and	O	O	O	O	
black	O	O	O	O	
,	O	O	O	O	
flattened	O	O	O	O	
down	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
snow	O	O	O	O	
,	O	O	O	O	
muffled	O	O	O	O	
and	O	O	O	O	
all	O	O	O	O	
but	O	O	O	O	
extinguished	O	O	O	O	
.	O	O	O	O	

Overhead	O	O	O	O	
the	O	O	O	O	
stars	O	O	O	O	
shone	O	O	O	O	
gloriously	O	O	O	O	
.	O	O	O	O	

It	O	O	O	O	
was	O	O	O	O	
impossible	O	O	O	O	
not	O	O	O	O	
to	O	O	O	O	
notice	O	O	O	O	
them	O	O	O	O	
.	O	O	O	O	

The	O	O	O	O	
air	O	O	O	O	
was	O	O	O	O	
so	O	O	O	O	
clear	O	O	O	O	
that	O	O	O	O	
the	O	B-LOC	O	O	
white	O	I-LOC	O	O	
sand	O	I-LOC	O	O	
hills	O	I-LOC	O	O	
to	O	I-LOC	O	O	
the	O	I-LOC	O	O	
east	O	I-LOC	O	O	
of	O	I-LOC	O	O	
Moonstone	B-GPE	I-LOC	O	O	
gleamed	O	O	O	O	
softly	O	O	O	O	
.	O	O	O	O	

Following	O	O	O	O	
the	B-PER	O	O	O	
Reverend	I-PER	O	O	O	
Mr.	B-PER	B-PER	O	O	
Kronborg	O	I-PER	O	O	
along	O	O	O	O	
the	B-FAC	O	O	O	
narrow	I-FAC	O	O	O	
walk	I-FAC	O	O	O	
,	O	O	O	O	
past	O	O	O	O	
the	B-FAC	O	O	O	
little	I-FAC	O	O	O	
dark	I-FAC	O	O	O	
,	I-FAC	O	O	O	
sleeping	I-FAC	O	O	O	
houses	I-FAC	O	O	O	
,	O	O	O	O	
the	B-PER	O	O	O	
doctor	I-PER	O	O	O	
looked	O	O	O	O	
up	O	O	O	O	
at	O	O	O	O	
the	O	O	O	O	
flashing	O	O	O	O	
night	O	O	O	O	
and	O	O	O	O	
whistled	O	O	O	O	
softly	O	O	O	O	
.	O	O	O	O	

It	O	O	O	O	
did	O	O	O	O	
seem	O	O	O	O	
that	O	O	O	O	
people	B-PER	O	O	O	
were	O	O	O	O	
stupider	O	O	O	O	
than	O	O	O	O	
they	O	O	O	O	
need	O	O	O	O	
be	O	O	O	O	
;	O	O	O	O	
as	O	O	O	O	
if	O	O	O	O	
on	O	O	O	O	
a	O	O	O	O	
night	O	O	O	O	
like	O	O	O	O	
this	O	O	O	O	
there	O	O	O	O	
ought	O	O	O	O	
to	O	O	O	O	
be	O	O	O	O	
something	O	O	O	O	
better	O	O	O	O	
to	O	O	O	O	
do	O	O	O	O	
than	O	O	O	O	
to	O	O	O	O	
sleep	O	O	O	O	
nine	O	O	O	O	
hours	O	O	O	O	
,	O	O	O	O	
or	O	O	O	O	
to	O	O	O	O	
assist	O	O	O	O	
Mrs.	B-PER	B-PER	O	O	
Kronborg	O	I-PER	O	O	
in	O	O	O	O	
functions	O	O	O	O	
which	O	O	O	O	
she	O	O	O	O	
could	O	O	O	O	
have	O	O	O	O	
performed	O	O	O	O	
so	O	O	O	O	
admirably	O	O	O	O	
unaided	O	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
wished	O	O	O	O	
he	O	O	O	O	
had	O	O	O	O	
gone	O	O	O	O	
down	O	O	O	O	
to	O	O	O	O	
Denver	B-GPE	O	O	O	
to	O	O	O	O	
hear	O	O	O	O	
Fay	B-PER	O	O	O	
Templeton	I-PER	O	O	O	
sing	O	O	O	O	
“	O	O	O	O	
See-Saw	O	O	O	O	
.	O	O	O	O	
”	O	O	O	O	

Then	O	O	O	O	
he	O	O	O	O	
remembered	O	O	O	O	
that	O	O	O	O	
he	O	O	O	O	
had	O	O	O	O	
a	O	O	O	O	
personal	O	O	O	O	
interest	O	O	O	O	
in	O	O	O	O	
this	B-PER	O	O	O	
family	I-PER	O	O	O	
,	O	O	O	O	
after	O	O	O	O	
all	O	O	O	O	
.	O	O	O	O	

They	O	O	O	O	
turned	O	O	O	O	
into	O	O	O	O	
another	B-FAC	O	O	O	
street	I-FAC	O	O	O	
and	O	O	O	O	
saw	O	O	O	O	
before	O	O	O	O	
them	O	O	O	O	
lighted	O	O	O	O	
windows	O	O	O	O	
;	O	O	O	O	
a	O	B-FAC	O	O	
low	O	I-FAC	O	O	
story-and-a-half	O	I-FAC	O	O	
house	O	I-FAC	O	O	
,	O	I-FAC	O	O	
with	O	I-FAC	O	O	
a	O	I-FAC	O	O	
wing	O	I-FAC	O	O	
built	O	I-FAC	O	O	
on	O	I-FAC	O	O	
at	O	I-FAC	O	O	
the	O	I-FAC	O	O	
right	O	I-FAC	O	O	
and	O	I-FAC	O	O	
a	O	I-FAC	O	O	
kitchen	B-FAC	I-FAC	O	O	
addition	O	I-FAC	O	O	
at	O	I-FAC	O	O	
the	O	I-FAC	O	O	
back	O	I-FAC	O	O	
,	O	O	O	O	
everything	O	O	O	O	
a	O	O	O	O	
little	O	O	O	O	
on	O	O	O	O	
