held	O	O	O	O	O	
forth	O	O	O	O	O	
,	O	O	O	O	O	
rows	O	O	O	O	O	
of	O	O	O	O	O	
vine-clad	O	O	O	O	O	
servants	B-PER	B-FAC	O	O	O	
'	O	I-FAC	O	O	O	
cottages	O	I-FAC	O	O	O	
,	O	O	O	O	O	
an	O	O	O	O	O	
endless	O	O	O	O	O	
and	O	O	O	O	O	
orderly	O	O	O	O	O	
array	O	O	O	O	O	
of	O	O	O	O	O	
outhouses	B-FAC	O	O	O	O	
,	O	O	O	O	O	
long	O	O	O	O	O	
grape	O	O	O	O	O	
arbors	O	O	O	O	O	
,	O	O	O	O	O	
green	O	O	O	O	O	
pastures	B-LOC	O	O	O	O	
,	O	O	O	O	O	
orchards	B-FAC	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
berry	O	O	O	O	O	
patches	O	O	O	O	O	
.	O	O	O	O	O	

Then	O	O	O	O	O	
there	O	O	O	O	O	
was	O	O	O	O	O	
the	B-FAC	O	O	O	O	
pumping	I-FAC	O	O	O	O	
plant	I-FAC	O	O	O	O	
for	O	O	O	O	O	
the	O	O	O	O	O	
artesian	O	O	O	O	O	
well	O	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
the	O	O	O	O	O	
big	O	O	O	O	O	
cement	O	O	O	O	O	
tank	O	O	O	O	O	
where	O	O	O	O	O	
Judge	B-PER	B-PER	B-PER	O	O	
Miller	O	I-PER	I-PER	O	O	
's	O	O	I-PER	O	O	
boys	O	O	I-PER	O	O	
took	O	O	O	O	O	
their	O	O	O	O	O	
morning	O	O	O	O	O	
plunge	O	O	O	O	O	
and	O	O	O	O	O	
kept	O	O	O	O	O	
cool	O	O	O	O	O	
in	O	O	O	O	O	
the	O	O	O	O	O	
hot	O	O	O	O	O	
afternoon	O	O	O	O	O	
.	O	O	O	O	O	

And	O	O	O	O	O	
over	O	O	O	O	O	
this	B-FAC	O	O	O	O	
great	I-FAC	O	O	O	O	
demesne	I-FAC	O	O	O	O	
Buck	B-PER	O	O	O	O	
ruled	O	O	O	O	O	
.	O	O	O	O	O	

Here	B-FAC	O	O	O	O	
he	O	O	O	O	O	
was	O	O	O	O	O	
born	O	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
here	B-FAC	O	O	O	O	
he	O	O	O	O	O	
had	O	O	O	O	O	
lived	O	O	O	O	O	
the	O	O	O	O	O	
four	O	O	O	O	O	
years	O	O	O	O	O	
of	O	O	O	O	O	
his	O	O	O	O	O	
life	O	O	O	O	O	
.	O	O	O	O	O	

It	O	O	O	O	O	
was	O	O	O	O	O	
true	O	O	O	O	O	
,	O	O	O	O	O	
there	O	O	O	O	O	
were	O	O	O	O	O	
other	B-PER	O	O	O	O	
dogs	I-PER	O	O	O	O	
,	O	O	O	O	O	
There	O	O	O	O	O	
could	O	O	O	O	O	
not	O	O	O	O	O	
but	O	O	O	O	O	
be	O	O	O	O	O	
other	B-PER	O	O	O	O	
dogs	I-PER	O	O	O	O	
on	O	O	O	O	O	
so	O	O	O	O	O	
vast	O	O	O	O	O	
a	B-FAC	O	O	O	O	
place	I-FAC	O	O	O	O	
,	O	O	O	O	O	
but	O	O	O	O	O	
they	O	O	O	O	O	
did	O	O	O	O	O	
not	O	O	O	O	O	
count	O	O	O	O	O	
.	O	O	O	O	O	

They	O	O	O	O	O	
came	O	O	O	O	O	
and	O	O	O	O	O	
went	O	O	O	O	O	
,	O	O	O	O	O	
resided	O	O	O	O	O	
in	O	O	O	O	O	
the	B-FAC	O	O	O	O	
populous	I-FAC	O	O	O	O	
kennels	I-FAC	O	O	O	O	
,	O	O	O	O	O	
or	O	O	O	O	O	
lived	O	O	O	O	O	
obscurely	O	O	O	O	O	
in	O	O	O	O	O	
the	O	B-FAC	O	O	O	
recesses	O	I-FAC	O	O	O	
of	O	I-FAC	O	O	O	
the	B-FAC	I-FAC	O	O	O	
house	I-FAC	I-FAC	O	O	O	
after	O	O	O	O	O	
the	O	O	O	O	O	
fashion	O	O	O	O	O	
of	O	O	O	O	O	
Toots	B-PER	O	O	O	O	
,	O	O	O	O	O	
the	B-PER	O	O	O	O	
Japanese	I-PER	O	O	O	O	
pug	I-PER	O	O	O	O	
,	O	O	O	O	O	
or	O	O	O	O	O	
Ysabel	B-PER	O	O	O	O	
,	O	O	O	O	O	
the	B-PER	O	O	O	O	
Mexican	I-PER	O	O	O	O	
hairless	I-PER	O	O	O	O	
,	O	O	O	O	O	
--	O	O	O	O	O	
strange	O	O	O	O	O	
creatures	O	O	O	O	O	
that	O	O	O	O	O	
rarely	O	O	O	O	O	
put	O	O	O	O	O	
nose	O	O	O	O	O	
out	O	O	O	O	O	
of	O	O	O	O	O	
doors	O	O	O	O	O	
or	O	O	O	O	O	
set	O	O	O	O	O	
foot	O	O	O	O	O	
to	O	O	O	O	O	
ground	O	O	O	O	O	
.	O	O	O	O	O	

On	O	O	O	O	O	
the	O	O	O	O	O	
other	O	O	O	O	O	
hand	O	O	O	O	O	
,	O	O	O	O	O	
there	O	O	O	O	O	
were	O	O	O	O	O	
the	B-PER	O	O	O	O	
fox	I-PER	O	O	O	O	
terriers	I-PER	O	O	O	O	
,	O	O	O	O	O	
a	O	O	O	O	O	
score	O	O	O	O	O	
of	O	O	O	O	O	
them	O	O	O	O	O	
at	O	O	O	O	O	
least	O	O	O	O	O	
,	O	O	O	O	O	
who	O	O	O	O	O	
yelped	O	O	O	O	O	
fearful	O	O	O	O	O	
promises	O	O	O	O	O	
at	O	O	O	O	O	
Toots	B-PER	O	O	O	O	
and	O	O	O	O	O	
Ysabel	B-PER	O	O	O	O	
looking	O	O	O	O	O	
out	O	O	O	O	O	
of	O	O	O	O	O	
the	O	O	O	O	O	
windows	O	O	O	O	O	
at	O	O	O	O	O	
them	O	O	O	O	O	
and	O	O	O	O	O	
protected	O	O	O	O	O	
by	O	O	O	O	O	
a	B-PER	O	O	O	O	
legion	I-PER	O	O	O	O	
of	I-PER	O	O	O	O	
housemaids	I-PER	O	O	O	O	
armed	O	O	O	O	O	
with	O	O	O	O	O	
brooms	O	O	O	O	O	
and	O	O	O	O	O	
mops	O	O	O	O	O	
.	O	O	O	O	O	

But	O	O	O	O	O	
Buck	B-PER	O	O	O	O	
was	O	O	O	O	O	
neither	O	O	O	O	O	
house-dog	B-PER	O	O	O	O	
nor	O	O	O	O	O	
kennel-dog	B-PER	O	O	O	O	
.	O	O	O	O	O	

The	B-FAC	O	O	O	O	
whole	I-FAC	O	O	O	O	
realm	I-FAC	O	O	O	O	
was	O	O	O	O	O	
his	O	O	O	O	O	
.	O	O	O	O	O	

He	O	O	O	O	O	
plunged	O	O	O	O	O	
into	O	O	O	O	O	
the	B-FAC	O	O	O	O	
swimming	I-FAC	O	O	O	O	
tank	I-FAC	O	O	O	O	
or	O	O	O	O	O	
went	O	O	O	O	O	
hunting	O	O	O	O	O	
with	O	O	O	O	O	
the	B-PER	B-PER	O	O	O	
Judge	I-PER	I-PER	O	O	O	
's	O	I-PER	O	O	O	
sons	O	I-PER	O	O	O	
;	O	O	O	O	O	
he	O	O	O	O	O	
escorted	O	O	O	O	O	
Mollie	B-PER	O	O	O	O	
and	O	O	O	O	O	
Alice	B-PER	O	O	O	O	
,	O	O	O	O	O	
the	B-PER	B-PER	O	O	O	
Judge	I-PER	I-PER	O	O	O	
's	O	I-PER	O	O	O	
daughters	O	I-PER	O	O	O	
,	O	O	O	O	O	
on	O	O	O	O	O	
long	O	O	O	O	O	
twilight	O	O	O	O	O	
or	O	O	O	O	O	
early	O	O	O	O	O	
morning	O	O	O	O	O	
rambles	O	O	O	O	O	
;	O	O	O	O	O	
on	O	O	O	O	O	
wintry	O	O	O	O	O	
nights	O	O	O	O	O	
he	O	O	O	O	O	
lay	O	O	O	O	O	
at	O	O	O	O	O	
the	B-PER	O	O	O	O	
Judge	I-PER	O	O	O	O	
's	O	O	O	O	O	
feet	O	O	O	O	O	
before	O	O	O	O	O	
the	O	O	O	O	O	
roaring	O	O	O	O	O	
library	O	O	O	O	O	
fire	O	O	O	O	O	
;	O	O	O	O	O	
he	O	O	O	O	O	
carried	O	O	O	O	O	
the	B-PER	B-PER	O	O	O	
Judge	I-PER	I-PER	O	O	O	
's	O	I-PER	O	O	O	
grandsons	O	I-PER	O	O	O	
on	O	O	O	O	O	
his	O	O	O	O	O	
back	O	O	O	O	O	
,	O	O	O	O	O	
or	O	O	O	O	O	
rolled	O	O	O	O	O	
them	O	O	O	O	O	
in	O	O	O	O	O	
the	O	O	O	O	O	
grass	O	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
guarded	O	O	O	O	O	
their	O	O	O	O	O	
footsteps	O	O	O	O	O	
through	O	O	O	O	O	
wild	O	O	O	O	O	
adventures	O	O	O	O	O	
down	O	O	O	O	O	
to	O	O	O	O	O	
the	O	O	O	O	O	
fountain	O	O	O	O	O	
in	O	O	O	O	O	
the	B-FAC	O	O	O	O	
stable	I-FAC	O	O	O	O	
yard	I-FAC	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
even	O	O	O	O	O	
beyond	B-FAC	O	O	O	O	
,	O	O	O	O	O	
where	B-FAC	O	O	O	O	
the	I-FAC	O	O	O	O	
paddocks	I-FAC	O	O	O	O	
were	I-FAC	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
the	O	O	O	O	O	
berry	O	O	O	O	O	
patches	O	O	O	O	O	
.	O	O	O	O	O	

Among	O	O	O	O	O	
the	B-PER	O	O	O	O	
terriers	I-PER	O	O	O	O	
he	O	O	O	O	O	
stalked	O	O	O	O	O	
imperiously	O	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
Toots	B-PER	O	O	O	O	
and	O	O	O	O	O	
Ysabel	B-PER	O	O	O	O	
he	O	O	O	O	O	
utterly	O	O	O	O	O	
ignored	O	O	O	O	O	
,	O	O	O	O	O	
for	O	O	O	O	O	
he	O	O	O	O	O	
was	O	O	O	O	O	
king	B-PER	O	O	O	O	
,	O	O	O	O	O	
--	O	O	O	O	O	
king	B-PER	O	O	O	O	
over	O	O	O	O	O	
all	O	O	O	B-PER	O	
creeping	O	O	O	I-PER	O	
,	O	O	O	I-PER	O	
crawling	O	O	O	I-PER	O	
,	O	O	O	I-PER	O	
flying	O	O	O	I-PER	O	
things	O	O	O	I-PER	O	
of	O	O	O	I-PER	O	
Judge	B-PER	B-PER	B-FAC	I-PER	O	
Miller	O	I-PER	I-FAC	I-PER	O	
's	O	O	I-FAC	I-PER	O	
place	O	O	I-FAC	I-PER	O	
,	O	O	O	O	O	
humans	B-PER	O	O	O	O	
included	O	O	O	O	O	
.	O	O	O	O	O	

His	B-PER	O	O	O	O	
father	I-PER	O	O	O	O	
,	O	O	O	O	O	
Elmo	B-PER	O	O	O	O	
,	O	O	O	O	O	
a	B-PER	O	O	O	O	
huge	I-PER	O	O	O	O	
St.	I-PER	O	O	O	O	
Bernard	I-PER	O	O	O	O	
,	O	O	O	O	O	
had	O	O	O	O	O	
been	O	O	O	O	O	
the	B-PER	B-PER	O	O	O	
Judge	I-PER	I-PER	O	O	O	
's	O	I-PER	O	O	O	
inseparable	O	I-PER	O	O	O	
companion	O	I-PER	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
Buck	B-PER	O	O	O	O	
bid	O	O	O	O	O	
fair	O	O	O	O	O	
to	O	O	O	O	O	
follow	O	O	O	O	O	
in	O	O	O	O	O	
the	O	O	O	O	O	
way	O	O	O	O	O	
of	O	O	O	O	O	
his	B-PER	O	O	O	O	
father	I-PER	O	O	O	O	
.	O	O	O	O	O	

He	O	O	O	O	O	
was	O	O	O	O	O	
not	O	O	O	O	O	
so	O	O	O	O	O	
large	O	O	O	O	O	
,	O	O	O	O	O	
--	O	O	O	O	O	
he	O	O	O	O	O	
weighed	O	O	O	O	O	
only	O	O	O	O	O	
one	O	O	O	O	O	
hundred	O	O	O	O	O	
and	O	O	O	O	O	
forty	O	O	O	O	O	
pounds	O	O	O	O	O	
,	O	O	O	O	O	
--	O	O	O	O	O	
for	O	O	O	O	O	
his	B-PER	O	O	O	O	
mother	I-PER	O	O	O	O	
,	O	O	O	O	O	
Shep	B-PER	O	O	O	O	
,	O	O	O	O	O	
had	O	O	O	O	O	
been	O	O	O	O	O	
a	B-PER	O	O	O	O	
Scotch	I-PER	O	O	O	O	
shepherd	I-PER	O	O	O	O	
dog	I-PER	O	O	O	O	
.	O	O	O	O	O	

Nevertheless	O	O	O	O	O	
,	O	O	O	O	O	
one	O	O	O	O	O	
hundred	O	O	O	O	O	
and	O	O	O	O	O	
forty	O	O	O	O	O	
pounds	O	O	O	O	O	
,	O	O	O	O	O	
to	O	O	O	O	O	
which	O	O	O	O	O	
was	O	O	O	O	O	
added	O	O	O	O	O	
the	O	O	O	O	O	
dignity	O	O	O	O	O	
that	O	O	O	O	O	
comes	O	O	O	O	O	
of	O	O	O	O	O	
good	O	O	O	O	O	
living	O	O	O	O	O	
and	O	O	O	O	O	
universal	O	O	O	O	O	
respect	O	O	O	O	O	
,	O	O	O	O	O	
enabled	O	O	O	O	O	
him	O	O	O	O	O	
to	O	O	O	O	O	
carry	O	O	O	O	O	
himself	O	O	O	O	O	
in	O	O	O	O	O	
right	O	O	O	O	O	
royal	O	O	O	O	O	
fashion	O	O	O	O	O	
.	O	O	O	O	O	

During	O	O	O	O	O	
the	O	O	O	O	O	
four	O	O	O	O	O	
years	O	O	O	O	O	
since	O	O	O	O	O	
his	O	O	O	O	O	
puppyhood	O	O	O	O	O	
he	O	O	O	O	O	
had	O	O	O	O	O	
lived	O	O	O	O	O	
the	O	O	O	O	O	
life	O	O	O	O	O	
of	O	O	O	O	O	
a	B-PER	O	O	O	O	
sated	I-PER	O	O	O	O	
aristocrat	I-PER	O	O	O	O	
;	O	O	O	O	O	
he	O	O	O	O	O	
had	O	O	O	O	O	
a	O	O	O	O	O	
fine	O	O	O	O	O	
pride	O	O	O	O	O	
in	O	O	O	O	O	
himself	O	O	O	O	O	
,	O	O	O	O	O	
was	O	O	O	O	O	
even	O	O	O	O	O	
a	O	O	O	O	O	
trifle	O	O	O	O	O	
egotistical	O	O	O	O	O	
,	O	O	O	O	O	
as	O	O	O	O	O	
country	B-PER	O	O	O	O	
gentlemen	I-PER	O	O	O	O	
sometimes	O	O	O	O	O	
become	O	O	O	O	O	
because	O	O	O	O	O	
of	O	O	O	O	O	
their	O	O	O	O	O	
insular	O	O	O	O	O	
situation	O	O	O	O	O	
.	O	O	O	O	O	

But	O	O	O	O	O	
he	O	O	O	O	O	
had	O	O	O	O	O	
saved	O	O	O	O	O	
himself	O	O	O	O	O	
by	O	O	O	O	O	
not	O	O	O	O	O	
becoming	O	O	O	O	O	
a	O	O	O	O	O	
mere	O	O	O	O	O	
pampered	O	O	O	O	O	
house-dog	O	O	O	O	O	
.	O	O	O	O	O	

Hunting	O	O	O	O	O	
and	O	O	O	O	O	
kindred	O	O	O	O	O	
outdoor	O	O	O	O	O	
delights	O	O	O	O	O	
had	O	O	O	O	O	
kept	O	O	O	O	O	
down	O	O	O	O	O	
the	O	O	O	O	O	
fat	O	O	O	O	O	
and	O	O	O	O	O	
hardened	O	O	O	O	O	
his	O	O	O	O	O	
muscles	O	O	O	O	O	
;	O	O	O	O	O	
and	O	O	O	O	O	
to	O	O	O	O	O	
him	O	O	O	O	O	
,	O	O	O	O	O	
as	O	O	O	O	O	
to	O	O	O	O	O	
the	O	O	O	O	O	
cold-tubbing	O	O	O	O	O	
races	O	O	O	O	O	
,	O	O	O	O	O	
the	O	O	O	O	O	
love	O	O	O	O	O	
of	O	O	O	O	O	
water	O	O	O	O	O	
had	O	O	O	O	O	
been	O	O	O	O	O	
a	O	O	O	O	O	
tonic	O	O	O	O	O	
and	O	O	O	O	O	
a	O	O	O	O	O	
health	O	O	O	O	O	
preserver	O	O	O	O	O	
.	O	O	O	O	O	

And	O	O	O	O	O	
this	O	O	O	O	O	
was	O	O	O	O	O	
the	O	O	O	O	O	
manner	O	O	O	O	O	
of	O	O	O	O	O	
dog	O	O	O	O	O	
Buck	B-PER	O	O	O	O	
was	O	O	O	O	O	
in	O	O	O	O	O	
the	O	O	O	O	O	
fall	O	O	O	O	O	
of	O	O	O	O	O	
1897	O	O	O	O	O	
,	O	O	O	O	O	
when	O	O	O	O	O	
the	O	O	O	O	O	
Klondike	O	O	O	O	O	
strike	O	O	O	O	O	
dragged	O	O	O	O	O	
men	O	B-PER	O	O	O	
from	O	I-PER	O	O	O	
all	O	I-PER	O	O	O	
the	B-LOC	I-PER	O	O	O	
world	I-LOC	I-PER	O	O	O	
into	O	O	O	O	O	
the	B-LOC	O	O	O	O	
frozen	I-LOC	O	O	O	O	
North	I-LOC	O	O	O	O	
.	O	O	O	O	O	

But	O	O	O	O	O	
Buck	B-PER	O	O	O	O	
did	O	O	O	O	O	
not	O	O	O	O	O	
read	O	O	O	O	O	
the	O	O	O	O	O	
newspapers	O	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
he	O	O	O	O	O	
did	O	O	O	O	O	
not	O	O	O	O	O	
know	O	O	O	O	O	
that	O	O	O	O	O	
Manuel	B-PER	O	O	O	O	
,	O	O	O	O	O	
one	O	O	O	O	O	
of	O	O	O	O	O	
the	B-PER	B-PER	O	O	O	
gardener	I-PER	I-PER	O	O	O	
's	O	I-PER	O	O	O	
helpers	O	I-PER	O	O	O	
,	O	O	O	O	O	
was	O	O	O	O	O	
an	B-PER	O	O	O	O	
undesirable	I-PER	O	O	O	O	
acquaintance	I-PER	O	O	O	O	
.	O	O	O	O	O	

Manuel	B-PER	O	O	O	O	
had	O	O	O	O	O	
one	O	O	O	O	O	
besetting	O	O	O	O	O	
sin	O	O	O	O	O	
.	O	O	O	O	O	

He	O	O	O	O	O	
loved	O	O	O	O	O	
to	O	O	O	O	O	
play	O	O	O	O	O	
Chinese	O	O	O	O	O	
lottery	O	O	O	O	O	
.	O	O	O	O	O	

Also	O	O	O	O	O	
,	O	O	O	O	O	
in	O	O	O	O	O	
his	O	O	O	O	O	
gambling	O	O	O	O	O	
,	O	O	O	O	O	
he	O	O	O	O	O	
had	O	O	O	O	O	
one	O	O	O	O	O	
besetting	O	O	O	O	O	
weakness	O	O	O	O	O	
--	O	O	O	O	O	
faith	O	O	O	O	O	
in	O	O	O	O	O	
a	O	O	O	O	O	
system	O	O	O	O	O	
;	O	O	O	O	O	
and	O	O	O	O	O	
this	O	O	O	O	O	
made	O	O	O	O	O	
his	O	O	O	O	O	
damnation	O	O	O	O	O	
certain	O	O	O	O	O	
.	O	O	O	O	O	

For	O	O	O	O	O	
to	O	O	O	O	O	
play	O	O	O	O	O	
a	O	O	O	O	O	
system	O	O	O	O	O	
requires	O	O	O	O	O	
money	O	O	O	O	O	
,	O	O	O	O	O	
while	O	O	O	O	O	
the	O	O	O	O	O	
wages	O	O	O	O	O	
of	O	O	O	O	O	
a	B-PER	B-PER	O	O	O	
gardener	I-PER	I-PER	O	O	O	
's	O	I-PER	O	O	O	
helper	O	I-PER	O	O	O	
do	O	O	O	O	O	
not	O	O	O	O	O	
lap	O	O	O	O	O	
over	O	O	O	O	O	
the	O	O	O	O	O	
needs	O	O	O	O	O	
of	O	O	O	O	O	
a	B-PER	O	O	O	O	
wife	I-PER	O	O	O	O	
and	O	O	O	O	O	
numerous	O	O	O	O	O	
progeny	B-PER	O	O	O	O	
.	O	O	O	O	O	

The	B-PER	O	O	O	O	
Judge	I-PER	O	O	O	O	
was	O	O	O	O	O	
at	O	O	O	O	O	
a	O	O	O	O	O	
meeting	O	O	O	O	O	
of	O	O	O	O	O	
the	O	O	O	O	O	
Raisin	O	O	O	O	O	
Growers	O	O	O	O	O	
'	O	O	O	O	O	
Association	O	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
the	B-PER	O	O	O	O	
boys	I-PER	O	O	O	O	
were	O	O	O	O	O	
busy	O	O	O	O	O	
organizing	O	O	O	O	O	
an	O	O	O	O	O	
athletic	O	O	O	O	O	
club	O	O	O	O	O	
,	O	O	O	O	O	
on	O	O	O	O	O	
the	O	O	O	O	O	
memorable	O	O	O	O	O	
night	O	O	O	O	O	
of	O	O	O	O	O	
Manuel	B-PER	O	O	O	O	
's	O	O	O	O	O	
treachery	O	O	O	O	O	
.	O	O	O	O	O	

No	B-PER	O	O	O	O	
one	I-PER	O	O	O	O	
saw	O	O	O	O	O	
him	O	O	O	O	O	
and	O	O	O	O	O	
Buck	B-PER	O	O	O	O	
go	O	O	O	O	O	
off	O	O	O	O	O	
through	O	O	O	O	O	
the	B-FAC	O	O	O	O	
orchard	I-FAC	O	O	O	O	
