housewife	I-PER	O	O	O	O	
;	O	O	O	O	O	
her	O	O	O	O	O	
work	O	O	O	O	O	
was	O	O	O	O	O	
always	O	O	O	O	O	
done	O	O	O	O	O	
and	O	O	O	O	O	
well	O	O	O	O	O	
done	O	O	O	O	O	
;	O	O	O	O	O	
she	O	O	O	O	O	
“	O	O	O	O	O	
ran	O	O	O	O	O	
”	O	O	O	O	O	
the	O	O	O	O	O	
Sewing	O	O	O	O	O	
Circle	O	O	O	O	O	
,	O	O	O	O	O	
helped	O	O	O	O	O	
run	O	O	O	O	O	
the	O	O	O	O	O	
Sunday-school	O	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
was	O	O	O	O	O	
the	O	O	O	O	O	
strongest	O	O	O	O	O	
prop	O	O	O	O	O	
of	O	O	O	O	O	
the	O	O	O	O	O	
Church	B-ORG	O	O	O	O	
Aid	I-ORG	O	O	O	O	
Society	I-ORG	O	O	O	O	
and	O	O	O	O	O	
Foreign	B-ORG	O	O	O	O	
Missions	I-ORG	O	O	O	O	
Auxiliary	I-ORG	O	O	O	O	
.	O	O	O	O	O	

Yet	O	O	O	O	O	
with	O	O	O	O	O	
all	O	O	O	O	O	
this	O	O	O	O	O	
Mrs.	B-PER	B-PER	O	O	O	
Rachel	O	I-PER	O	O	O	
found	O	O	O	O	O	
abundant	O	O	O	O	O	
time	O	O	O	O	O	
to	O	O	O	O	O	
sit	O	O	O	O	O	
for	O	O	O	O	O	
hours	O	O	O	O	O	
at	O	O	O	O	O	
her	O	O	O	O	O	
kitchen	B-FAC	O	O	O	O	
window	O	O	O	O	O	
,	O	O	O	O	O	
knitting	O	O	O	O	O	
“	O	O	O	O	O	
cotton	O	O	O	O	O	
warp	O	O	O	O	O	
”	O	O	O	O	O	
quilts	O	O	O	O	O	
--	O	O	O	O	O	
she	O	O	O	O	O	
had	O	O	O	O	O	
knitted	O	O	O	O	O	
sixteen	O	O	O	O	O	
of	O	O	O	O	O	
them	O	O	O	O	O	
,	O	O	O	O	O	
as	O	O	O	O	O	
Avonlea	B-GPE	B-PER	O	O	O	
housekeepers	O	I-PER	O	O	O	
were	O	O	O	O	O	
wont	O	O	O	O	O	
to	O	O	O	O	O	
tell	O	O	O	O	O	
in	O	O	O	O	O	
awed	O	O	O	O	O	
voices	O	O	O	O	O	
--	O	O	O	O	O	
and	O	O	O	O	O	
keeping	O	O	O	O	O	
a	O	O	O	O	O	
sharp	O	O	O	O	O	
eye	O	O	O	O	O	
on	O	O	O	O	O	
the	O	B-FAC	O	O	O	
main	O	I-FAC	O	O	O	
road	O	I-FAC	O	O	O	
that	O	I-FAC	O	O	O	
crossed	O	I-FAC	O	O	O	
the	B-LOC	I-FAC	O	O	O	
hollow	I-LOC	I-FAC	O	O	O	
and	O	I-FAC	O	O	O	
wound	O	I-FAC	O	O	O	
up	O	I-FAC	O	O	O	
the	B-LOC	I-FAC	O	O	O	
steep	I-LOC	I-FAC	O	O	O	
red	I-LOC	I-FAC	O	O	O	
hill	I-LOC	I-FAC	O	O	O	
beyond	I-LOC	I-FAC	O	O	O	
.	O	O	O	O	O	

Since	O	O	O	O	O	
Avonlea	B-GPE	O	O	O	O	
occupied	O	O	O	O	O	
a	O	B-LOC	O	O	O	
little	O	I-LOC	O	O	O	
triangular	O	I-LOC	O	O	O	
peninsula	O	I-LOC	O	O	O	
jutting	O	I-LOC	O	O	O	
out	O	I-LOC	O	O	O	
into	O	I-LOC	O	O	O	
the	B-LOC	I-LOC	O	O	O	
Gulf	I-LOC	I-LOC	O	O	O	
of	I-LOC	I-LOC	O	O	O	
St.	I-LOC	I-LOC	O	O	O	
Lawrence	I-LOC	I-LOC	O	O	O	
with	O	I-LOC	O	O	O	
water	O	I-LOC	O	O	O	
on	O	I-LOC	O	O	O	
two	O	I-LOC	O	O	O	
sides	O	I-LOC	O	O	O	
of	O	I-LOC	O	O	O	
it	O	I-LOC	O	O	O	
,	O	O	O	O	O	
anybody	B-PER	O	O	O	O	
who	I-PER	O	O	O	O	
went	I-PER	O	O	O	O	
out	I-PER	O	O	O	O	
of	I-PER	O	O	O	O	
it	I-PER	O	O	O	O	
or	I-PER	O	O	O	O	
into	I-PER	O	O	O	O	
it	I-PER	O	O	O	O	
had	O	O	O	O	O	
to	O	O	O	O	O	
pass	O	O	O	O	O	
over	O	O	O	O	O	
that	B-FAC	O	O	O	O	
hill	I-FAC	O	O	O	O	
road	I-FAC	O	O	O	O	
and	O	O	O	O	O	
so	O	O	O	O	O	
run	O	O	O	O	O	
the	O	O	O	O	O	
unseen	O	O	O	O	O	
gauntlet	O	O	O	O	O	
of	O	O	O	O	O	
Mrs.	B-PER	B-PER	O	O	O	
Rachel	O	I-PER	O	O	O	
’s	O	O	O	O	O	
all-seeing	O	O	O	O	O	
eye	O	O	O	O	O	
.	O	O	O	O	O	

She	O	O	O	O	O	
was	O	O	O	O	O	
sitting	O	O	O	O	O	
there	O	O	O	O	O	
one	O	O	O	O	O	
afternoon	O	O	O	O	O	
in	O	O	O	O	O	
early	O	O	O	O	O	
June	O	O	O	O	O	
.	O	O	O	O	O	

The	O	O	O	O	O	
sun	O	O	O	O	O	
was	O	O	O	O	O	
coming	O	O	O	O	O	
in	O	O	O	O	O	
at	O	O	O	O	O	
the	O	O	O	O	O	
window	O	O	O	O	O	
warm	O	O	O	O	O	
and	O	O	O	O	O	
bright	O	O	O	O	O	
;	O	O	O	O	O	
the	B-FAC	O	O	O	O	
orchard	I-FAC	O	O	O	O	
on	O	O	O	O	O	
the	O	O	O	O	O	
slope	O	O	O	O	O	
below	O	O	O	O	O	
the	B-FAC	O	O	O	O	
house	I-FAC	O	O	O	O	
was	O	O	O	O	O	
in	O	O	O	O	O	
a	O	O	O	O	O	
bridal	O	O	O	O	O	
flush	O	O	O	O	O	
of	O	O	O	O	O	
pinky-white	O	O	O	O	O	
bloom	O	O	O	O	O	
,	O	O	O	O	O	
hummed	O	O	O	O	O	
over	O	O	O	O	O	
by	O	O	O	O	O	
a	O	O	O	O	O	
myriad	O	O	O	O	O	
of	O	O	O	O	O	
bees	O	O	O	O	O	
.	O	O	O	O	O	

Thomas	B-PER	O	O	O	O	
Lynde	I-PER	O	O	O	O	
--	O	O	O	O	O	
a	O	O	B-PER	O	O	
meek	O	O	I-PER	O	O	
little	O	O	I-PER	O	O	
man	O	O	I-PER	O	O	
whom	O	O	I-PER	O	O	
Avonlea	B-GPE	B-PER	I-PER	O	O	
people	O	I-PER	I-PER	O	O	
called	O	O	I-PER	O	O	
“	O	O	I-PER	O	O	
Rachel	B-PER	B-PER	I-PER	O	O	
Lynde	I-PER	I-PER	I-PER	O	O	
’s	O	I-PER	I-PER	O	O	
husband	O	I-PER	I-PER	O	O	
”	O	O	I-PER	O	O	
--	O	O	O	O	O	
was	O	O	O	O	O	
sowing	O	O	O	O	O	
his	O	O	O	O	O	
late	O	O	O	O	O	
turnip	O	O	O	O	O	
seed	O	O	O	O	O	
on	O	O	O	O	O	
the	O	B-LOC	O	O	O	
hill	O	I-LOC	O	O	O	
field	O	I-LOC	O	O	O	
beyond	O	I-LOC	O	O	O	
the	B-FAC	I-LOC	O	O	O	
barn	I-FAC	I-LOC	O	O	O	
;	O	O	O	O	O	
and	O	O	O	O	O	
Matthew	B-PER	O	O	O	O	
Cuthbert	I-PER	O	O	O	O	
ought	O	O	O	O	O	
to	O	O	O	O	O	
have	O	O	O	O	O	
been	O	O	O	O	O	
sowing	O	O	O	O	O	
his	O	O	O	O	O	
on	O	O	O	O	O	
the	O	B-LOC	O	O	O	
big	O	I-LOC	O	O	O	
red	O	I-LOC	O	O	O	
brook	O	I-LOC	O	O	O	
field	O	I-LOC	O	O	O	
away	O	I-LOC	O	O	O	
over	O	I-LOC	O	O	O	
by	O	I-LOC	O	O	O	
Green	B-FAC	I-LOC	O	O	O	
Gables	I-FAC	I-LOC	O	O	O	
.	O	O	O	O	O	

Mrs.	B-PER	B-PER	O	O	O	
Rachel	O	I-PER	O	O	O	
knew	O	O	O	O	O	
that	O	O	O	O	O	
he	O	O	O	O	O	
ought	O	O	O	O	O	
because	O	O	O	O	O	
she	O	O	O	O	O	
had	O	O	O	O	O	
heard	O	O	O	O	O	
him	O	O	O	O	O	
tell	O	O	O	O	O	
Peter	B-PER	O	O	O	O	
Morrison	I-PER	O	O	O	O	
the	O	O	O	O	O	
evening	O	O	O	O	O	
before	O	O	O	O	O	
in	O	O	O	O	O	
William	B-PER	B-FAC	O	O	O	
J.	I-PER	I-FAC	O	O	O	
Blair	I-PER	I-FAC	O	O	O	
’s	O	I-FAC	O	O	O	
store	O	I-FAC	O	O	O	
over	O	O	O	O	O	
at	O	O	O	O	O	
Carmody	B-GPE	O	O	O	O	
that	O	O	O	O	O	
he	O	O	O	O	O	
meant	O	O	O	O	O	
to	O	O	O	O	O	
sow	O	O	O	O	O	
his	O	O	O	O	O	
turnip	O	O	O	O	O	
seed	O	O	O	O	O	
the	O	O	O	O	O	
next	O	O	O	O	O	
afternoon	O	O	O	O	O	
.	O	O	O	O	O	

Peter	B-PER	O	O	O	O	
had	O	O	O	O	O	
asked	O	O	O	O	O	
him	O	O	O	O	O	
,	O	O	O	O	O	
of	O	O	O	O	O	
course	O	O	O	O	O	
,	O	O	O	O	O	
for	O	O	O	O	O	
Matthew	B-PER	O	O	O	O	
Cuthbert	I-PER	O	O	O	O	
had	O	O	O	O	O	
never	O	O	O	O	O	
been	O	O	O	O	O	
known	O	O	O	O	O	
to	O	O	O	O	O	
volunteer	O	O	O	O	O	
information	O	O	O	O	O	
about	O	O	O	O	O	
anything	O	O	O	O	O	
in	O	O	O	O	O	
his	O	O	O	O	O	
whole	O	O	O	O	O	
life	O	O	O	O	O	
.	O	O	O	O	O	

And	O	O	O	O	O	
yet	O	O	O	O	O	
here	O	O	O	O	O	
was	O	O	O	O	O	
Matthew	B-PER	O	O	O	O	
Cuthbert	I-PER	O	O	O	O	
,	O	O	O	O	O	
at	O	O	O	O	O	
half-past	O	O	O	O	O	
three	O	O	O	O	O	
on	O	O	O	O	O	
the	O	O	O	O	O	
afternoon	O	O	O	O	O	
of	O	O	O	O	O	
a	O	O	O	O	O	
busy	O	O	O	O	O	
day	O	O	O	O	O	
,	O	O	O	O	O	
placidly	O	O	O	O	O	
driving	O	O	O	O	O	
over	O	O	O	O	O	
the	B-LOC	O	O	O	O	
hollow	I-LOC	O	O	O	O	
and	O	O	O	O	O	
up	O	O	O	O	O	
the	B-LOC	O	O	O	O	
hill	I-LOC	O	O	O	O	
;	O	O	O	O	O	
moreover	O	O	O	O	O	
,	O	O	O	O	O	
he	O	O	O	O	O	
wore	O	O	O	O	O	
a	O	O	O	O	O	
white	O	O	O	O	O	
collar	O	O	O	O	O	
and	O	O	O	O	O	
his	O	O	O	O	O	
best	O	O	O	O	O	
suit	O	O	O	O	O	
of	O	O	O	O	O	
clothes	O	O	O	O	O	
,	O	O	O	O	O	
which	O	O	O	O	O	
was	O	O	O	O	O	
plain	O	O	O	O	O	
proof	O	O	O	O	O	
that	O	O	O	O	O	
he	O	O	O	O	O	
was	O	O	O	O	O	
going	O	O	O	O	O	
out	O	O	O	O	O	
of	O	O	O	O	O	
Avonlea	B-GPE	O	O	O	O	
;	O	O	O	O	O	
and	O	O	O	O	O	
he	O	O	O	O	O	
had	O	O	O	O	O	
the	B-VEH	O	O	O	O	
buggy	I-VEH	O	O	O	O	
and	O	O	O	O	O	
the	O	O	O	O	O	
sorrel	O	O	O	O	O	
mare	O	O	O	O	O	
,	O	O	O	O	O	
which	O	O	O	O	O	
betokened	O	O	O	O	O	
that	O	O	O	O	O	
he	O	O	O	O	O	
was	O	O	O	O	O	
going	O	O	O	O	O	
a	O	O	O	O	O	
considerable	O	O	O	O	O	
distance	O	O	O	O	O	
.	O	O	O	O	O	

Now	O	O	O	O	O	
,	O	O	O	O	O	
where	O	O	O	O	O	
was	O	O	O	O	O	
Matthew	B-PER	O	O	O	O	
Cuthbert	I-PER	O	O	O	O	
going	O	O	O	O	O	
and	O	O	O	O	O	
why	O	O	O	O	O	
was	O	O	O	O	O	
he	O	O	O	O	O	
going	O	O	O	O	O	
there	O	O	O	O	O	
?	O	O	O	O	O	

Had	O	O	O	O	O	
it	O	O	O	O	O	
been	O	O	O	O	O	
any	O	B-PER	O	O	O	
other	O	I-PER	O	O	O	
man	O	I-PER	O	O	O	
in	O	I-PER	O	O	O	
Avonlea	B-GPE	I-PER	O	O	O	
,	O	O	O	O	O	
Mrs.	B-PER	B-PER	O	O	O	
Rachel	O	I-PER	O	O	O	
,	O	O	O	O	O	
deftly	O	O	O	O	O	
putting	O	O	O	O	O	
this	O	O	O	O	O	
and	O	O	O	O	O	
that	O	O	O	O	O	
together	O	O	O	O	O	
,	O	O	O	O	O	
might	O	O	O	O	O	
have	O	O	O	O	O	
given	O	O	O	O	O	
a	O	O	O	O	O	
pretty	O	O	O	O	O	
good	O	O	O	O	O	
guess	O	O	O	O	O	
as	O	O	O	O	O	
to	O	O	O	O	O	
both	O	O	O	O	O	
questions	O	O	O	O	O	
.	O	O	O	O	O	

But	O	O	O	O	O	
Matthew	B-PER	O	O	O	O	
so	O	O	O	O	O	
rarely	O	O	O	O	O	
went	O	O	O	O	O	
from	O	O	O	O	O	
home	B-FAC	O	O	O	O	
that	O	O	O	O	O	
it	O	O	O	O	O	
must	O	O	O	O	O	
be	O	O	O	O	O	
something	O	O	O	O	O	
pressing	O	O	O	O	O	
and	O	O	O	O	O	
unusual	O	O	O	O	O	
which	O	O	O	O	O	
was	O	O	O	O	O	
taking	O	O	O	O	O	
him	O	O	O	O	O	
;	O	O	O	O	O	
he	O	O	O	O	O	
was	O	O	O	O	O	
the	B-PER	O	O	O	O	
shyest	I-PER	O	O	O	O	
man	I-PER	O	O	O	O	
alive	I-PER	O	O	O	O	
and	O	O	O	O	O	
hated	O	O	O	O	O	
to	O	O	O	O	O	
have	O	O	O	O	O	
to	O	O	O	O	O	
go	O	O	O	O	O	
among	O	O	O	O	O	
strangers	B-PER	O	O	O	O	
or	O	O	O	O	O	
to	O	O	O	O	O	
any	O	O	O	O	O	
place	O	O	O	O	O	
where	O	O	O	O	O	
he	O	O	O	O	O	
might	O	O	O	O	O	
have	O	O	O	O	O	
to	O	O	O	O	O	
talk	O	O	O	O	O	
.	O	O	O	O	O	

Matthew	B-PER	O	O	O	O	
,	O	O	O	O	O	
dressed	O	O	O	O	O	
up	O	O	O	O	O	
with	O	O	O	O	O	
a	O	O	O	O	O	
white	O	O	O	O	O	
collar	O	O	O	O	O	
and	O	O	O	O	O	
driving	O	O	O	O	O	
in	O	O	O	O	O	
a	B-VEH	O	O	O	O	
buggy	I-VEH	O	O	O	O	
,	O	O	O	O	O	
was	O	O	O	O	O	
something	O	O	O	O	O	
that	O	O	O	O	O	
did	O	O	O	O	O	
n’t	O	O	O	O	O	
happen	O	O	O	O	O	
often	O	O	O	O	O	
.	O	O	O	O	O	

Mrs.	B-PER	B-PER	O	O	O	
Rachel	O	I-PER	O	O	O	
,	O	O	O	O	O	
ponder	O	O	O	O	O	
as	O	O	O	O	O	
she	O	O	O	O	O	
might	O	O	O	O	O	
,	O	O	O	O	O	
could	O	O	O	O	O	
make	O	O	O	O	O	
nothing	O	O	O	O	O	
of	O	O	O	O	O	
it	O	O	O	O	O	
and	O	O	O	O	O	
her	O	O	O	O	O	
afternoon	O	O	O	O	O	
’s	O	O	O	O	O	
enjoyment	O	O	O	O	O	
was	O	O	O	O	O	
spoiled	O	O	O	O	O	
.	O	O	O	O	O	

“	O	O	O	O	O	
I	O	O	O	O	O	
’ll	O	O	O	O	O	
just	O	O	O	O	O	
step	O	O	O	O	O	
over	O	O	O	O	O	
to	O	O	O	O	O	
Green	B-FAC	O	O	O	O	
Gables	I-FAC	O	O	O	O	
after	O	O	O	O	O	
tea	O	O	O	O	O	
and	O	O	O	O	O	
find	O	O	O	O	O	
out	O	O	O	O	O	
from	O	O	O	O	O	
Marilla	B-PER	O	O	O	O	
where	O	O	O	O	O	
he	O	O	O	O	O	
’s	O	O	O	O	O	
gone	O	O	O	O	O	
and	O	O	O	O	O	
why	O	O	O	O	O	
,	O	O	O	O	O	
”	O	O	O	O	O	
the	B-PER	O	O	O	O	
worthy	I-PER	O	O	O	O	
woman	I-PER	O	O	O	O	
finally	O	O	O	O	O	
concluded	O	O	O	O	O	
.	O	O	O	O	O	

“	O	O	O	O	O	
He	O	O	O	O	O	
does	O	O	O	O	O	
n’t	O	O	O	O	O	
generally	O	O	O	O	O	
go	O	O	O	O	O	
to	O	O	O	O	O	
town	B-GPE	O	O	O	O	
this	O	O	O	O	O	
time	O	O	O	O	O	
of	O	O	O	O	O	
year	O	O	O	O	O	
and	O	O	O	O	O	
he	O	O	O	O	O	
_	O	O	O	O	O	
never	O	O	O	O	O	
_	O	O	O	O	O	
visits	O	O	O	O	O	
;	O	O	O	O	O	
if	O	O	O	O	O	
he	O	O	O	O	O	
’d	O	O	O	O	O	
run	O	O	O	O	O	
out	O	O	O	O	O	
of	O	O	O	O	O	
turnip	O	O	O	O	O	
seed	O	O	O	O	O	
he	O	O	O	O	O	
would	O	O	O	O	O	
n’t	O	O	O	O	O	
dress	O	O	O	O	O	
up	O	O	O	O	O	
and	O	O	O	O	O	
take	O	O	O	O	O	
the	B-VEH	O	O	O	O	
buggy	I-VEH	O	O	O	O	
to	O	O	O	O	O	
go	O	O	O	O	O	
for	O	O	O	O	O	
more	O	O	O	O	O	
;	O	O	O	O	O	
he	O	O	O	O	O	
was	O	O	O	O	O	
n’t	O	O	O	O	O	
driving	O	O	O	O	O	
fast	O	O	O	O	O	
enough	O	O	O	O	O	
to	O	O	O	O	O	
be	O	O	O	O	O	
going	O	O	O	O	O	
for	O	O	O	O	O	
a	B-PER	O	O	O	O	
doctor	I-PER	O	O	O	O	
.	O	O	O	O	O	

Yet	O	O	O	O	O	
something	O	O	O	O	O	
must	O	O	O	O	O	
have	O	O	O	O	O	
happened	O	O	O	O	O	
since	O	O	O	O	O	
last	O	O	O	O	O	
night	O	O	O	O	O	
to	O	O	O	O	O	
start	O	O	O	O	O	
him	O	O	O	O	O	
off	O	O	O	O	O	
.	O	O	O	O	O	

I	O	O	O	O	O	
’m	O	O	O	O	O	
clean	O	O	O	O	O	
puzzled	O	O	O	O	O	
,	O	O	O	O	O	
that	O	O	O	O	O	
’s	O	O	O	O	O	
what	O	O	O	O	O	
,	O	O	O	O	O	
and	O	O	O	O	O	
I	O	O	O	O	O	
wo	O	O	O	O	O	
n’t	O	O	O	O	O	
know	O	O	O	O	O	
a	O	O	O	O	O	
minute	O	O	O	O	O	
’s	O	O	O	O	O	
peace	O	O	O	O	O	
of	O	O	O	O	O	
mind	O	O	O	O	O	
or	O	O	O	O	O	
conscience	O	O	O	O	O	
until	O	O	O	O	O	
I	O	O	O	O	O	
know	O	O	O	O	O	
what	O	O	O	O	O	
has	O	O	O	O	O	
taken	O	O	O	O	O	
Matthew	B-PER	O	O	O	O	
Cuthbert	I-PER	O	O	O	O	
out	O	O	O	O	O	
of	O	O	O	O	O	
Avonlea	B-GPE	O	O	O	O	
today	O	O	O	O	O	
.	O	O	O	O	O	
”	O	O	O	O	O	

Accordingly	O	O	O	O	O	
after	O	O	O	O	O	
tea	O	O	O	O	O	
Mrs.	B-PER	B-PER	O	O	O	
Rachel	O	I-PER	O	O	O	
set	O	O	O	O	O	
out	O	O	O	O	O	
;	O	O	O	O	O	
she	O	O	O	O	O	
had	O	O	O	O	O	
not	O	O	O	O	O	
far	O	O	O	O	O	
to	O	O	O	O	O	
go	O	O	O	O	O	
;	O	O	O	O	O	
the	O	B-FAC	O	O	O	
big	O	I-FAC	O	O	O	
,	O	I-FAC	O	O	O	
rambling	O	I-FAC	O	O	O	
,	O	I-FAC	O	O	O	
orchard-embowered	B-FAC	I-FAC	O	O	O	
house	O	I-FAC	O	O	O	
where	O	I-FAC	O	O	O	
the	B-PER	I-FAC	O	O	O	
Cuthberts	I-PER	I-FAC	O	O	O	
lived	O	I-FAC	O	O	O	
was	O	O	O	O	O	
a	O	O	O	O	O	
scant	O	O	O	O	O	
quarter	O	O	O	O	O	
of	O	O	O	O	O	
a	O	O	O	O	O	
mile	O	O	O	O	O	
up	O	O	O	O	O	
the	B-FAC	O	O	O	O	
road	I-FAC	O	O	O	O	
from	O	O	O	O	O	
Lynde	B-LOC	O	O	O	O	
’s	I-LOC	O	O	O	O	
Hollow	I-LOC	O	O	O	O	
.	O	O	O	O	O	

To	O	O	O	O	O	
be	O	O	O	O	O	
sure	O	O	O	O	O	
,	O	O	O	O	O	
the	B-FAC	O	O	O	O	
long	I-FAC	O	O	O	O	
